title~views~since_upload~link
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A3=D9=83=D9=84 =D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 =D8=A8=D9=86=D9=81=D8=B3 =D8=A7=D9=84=D8=A3=D8=B4=D9=83=D8=A7=D9=84 =D8=A7=D9=84=D9=87=D9=86=D8=AF=D8=B3=D9=8A=D8=A9 !!~7,426,567~1 year ago 8 minutes, 6 seconds~https://www.youtube.com/watch?v=3DWV3f2JncfUw
=D8=B4=D9=81=D8=A7 =D9=88 =D9=82=D8=B5=D8=A9 =D8=B9=D9=86 =D8=A7=D9=84=D8=AA=D9=86=D9=85=D8=B1 =D9=81=D9=8A =D8=A7=D9=84=D9=85=D8=AF=D8=B1=D8=B3=D8=A9.! =D8=B4=D9=81=D8=A7 Shfa and story about school bullying~11,251,303~1 year ago 8 minutes, 8 seconds~https://www.youtube.com/watch?v=3DFCS0VxeoZ4w
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A3=D9=83=D9=84 =D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 =D8=A8=D9=84=D9=88=D9=86 =D9=88=D8=A7=D8=AD=D8=AF !!!~11,729,217~1 year ago 8 minutes, 6 seconds~https://www.youtube.com/watch?v=3DCCRuCOANtWc
=D9=81=D8=A7=D8=AC=D8=A3=D8=A9 =D8=B4=D9=81=D8=A7 =D8=A810 =D9=87=D8=AF=D8=A7=D9=8A=D8=A7 =D9=84=D8=B9=D9=8A=D8=AF =D9=85=D9=8A=D9=84=D8=A7=D8=AF=D9=87=D8=A7 10 =D8=B3=D9=86=D9=88=D8=A7=D8=AA ! =D8=A8=D9=83=D8=AA =D9=85=D8=A4=D8=AB=D8=B1  10Gifts for her Birthday~14,443,962~1 year ago 11 minutes, 40 seconds~https://www.youtube.com/watch?v=3DGar8P3_-uew
=D8=B4=D9=81=D8=A7 =D9=8A=D9=88=D9=85 =D9=85=D9=85=D8=AA=D8=B9 =D9=81=D9=8A =D8=A7=D9=84=D9=85=D9=84=D8=A7=D9=87=D9=8A =D8=A7=D9=84=D9=85=D8=A7=D8=A6=D9=8A=D8=A9  shfa fun day in water playground~6,831,152~1 year ago 8 minutes, 4 seconds~https://www.youtube.com/watch?v=3DKDfWs9zRWxg
=D9=81=D9=8A=D9=84=D9=85  =D8=A7=D9=84=D9=85=D8=AF=D8=A7=D9=85 =D9=88 =D8=A7=D9=84=D8=AE=D8=AF=D8=A7=D9=85=D8=A9 ! =D8=A7=D9=84=D8=AE=D8=AF=D8=A7=D9=85=D8=A9 =D9=87=D8=B1=D8=A8=D8=AA ! - =D8=B4=D9=81=D8=A7~12,420,951~1 year ago 9 minutes, 10 seconds~https://www.youtube.com/watch?v=3D7nvFSVNgk8Y
=D8=A7=D8=AE=D8=AA=D8=B1=D8=A7=D8=B9=D8=A7=D8=AA =D9=88 =D8=A3=D8=AF=D9=88=D8=A7=D8=AA =D9=85=D8=B0=D9=87=D9=84=D8=A9 =D9=84=D9=85 =D8=AA=D8=B1=D8=A7=D9=87=D8=A7 =D9=85=D9=86 =D9=82=D8=A8=D9=84 !! =D8=A3=D8=AA=D8=AD=D8=AF=D8=A7=D9=83 =D9=85=D8=A7 =D8=AA=D9=82=D9=88=D9=84 =D9=88=D8=A7=D9=88 - =D8=B4=D9=81=D8=A7 oddly satisfying videos~7,618,355~1 year ago 9 minutes, 4 seconds~https://www.youtube.com/watch?v=3DEKMfmSiPRjQ
=D8=AA=D8=AD=D8=AF=D9=8A =D8=AA=D8=B2=D9=8A=D9=8A=D9=86 =D9=83=D9=8A=D9=83=D8=A9 =D8=AB=D9=84=D8=A7=D8=AB =D8=B7=D8=A8=D9=82=D8=A7=D8=AA =D8=B4=D9=88=D9=81=D9=88=D8=A7 =D9=85=D9=8A=D9=86 =D8=B3=D9=88=D8=A7 =D8=A3=D8=AD=D9=84=D9=89 =D9=83=D9=8A=D9=83=D8=A9 ! 3 LAYER CAKE DECORATING CHALLENGE~11,675,411~1 year ago 8 minutes, 39 seconds~https://www.youtube.com/watch?v=3DjBPZeeWXiYY
=D8=B4=D9=81=D8=A7 =D8=B7=D8=A7=D8=AD=D8=AA =D9=81=D9=8A =D8=A7=D9=84=D8=AA=D8=B1=D8=A7=D9=85=D8=A8=D9=88=D9=84=D9=8A=D9=86  ! =D9=85=D8=B3=D9=83=D9=8A=D9=86=D8=A9 =D8=AA=D8=B9=D9=88=D8=B1=D8=AA !~11,498,781~1 year ago 8 minutes, 50 seconds~https://www.youtube.com/watch?v=3DXZdY8Tv4wwQ
=D8=B4=D9=81=D8=A7 =D8=AA=D8=AD=D8=AA=D9=81=D9=84 =D8=A8=D8=B9=D9=8A=D8=AF =D8=A7=D9=84=D9=81=D8=B7=D8=B1 2022 !!=F0=9F=8E=89=F0=9F=98=8D~6,076,116~1 year ago 11 minutes, 53 seconds~https://www.youtube.com/watch?v=3Dhlo28YPM3kg
=D8=AA=D8=AC=D9=87=D9=8A=D8=B2=D8=A7=D8=AA =D8=B9=D9=8A=D8=AF =D8=A7=D9=84=D9=81=D8=B7=D8=B1 =D9=85=D8=B9 =D8=B4=D9=81=D8=A7 2022~7,264,349~1 year ago 8 minutes, 5 seconds~https://www.youtube.com/watch?v=3DFveDykxCnuo
=D8=B4=D9=81=D8=A7 =D9=81=D8=B7=D8=B1=D8=AA  =D8=B9=D9=84=D9=89 =D8=A7=D9=84=D8=A8=D8=AD=D8=B1 =D9=81=D9=8A =D8=B1=D9=85=D8=B6=D8=A7=D9=86 !~12,858,399~1 year ago 9 minutes, 9 seconds~https://www.youtube.com/watch?v=3DLsaGvjgLz1c
=D8=B4=D9=81=D8=A7 =D8=A3=D9=88=D9=84 =D9=85=D8=B1=D8=A9 =D8=AA=D8=AC=D8=B1=D8=A8 =D8=AC=D9=85=D8=A8=D8=A7=D8=B2 !~10,017,436~1 year ago 8 minutes, 24 seconds~https://www.youtube.com/watch?v=3DxatBDwxSy6Y
=D8=B4=D9=81=D8=A7 =D8=AA=D8=AE=D8=AA=D8=A7=D8=B1 =D9=85=D9=84=D8=A7=D8=A8=D8=B3 =D8=A7=D9=84=D8=B9=D9=8A=D8=AF !!~5,141,729~1 year ago 8 minutes, 26 seconds~https://www.youtube.com/watch?v=3DKMyGqZG1Qy4
=D8=AA=D8=AD=D8=AF=D9=8A =D9=85=D8=A7=D8=B0=D8=A7 =D9=8A=D9=88=D8=AC=D8=AF =D8=AA=D8=AD=D8=AA =D8=A7=D9=84=D9=85=D8=A7=D8=A1 ! =D9=85=D8=B3=D8=AA=D9=88=D9=89 =D8=B5=D8=B9=D8=A8 ! What's Under Water Challenge extreme~6,289,475~1 year ago 8 minutes, 8 seconds~https://www.youtube.com/watch?v=3Db75fbIyVcgs
=D8=AA=D8=AD=D8=AF=D9=8A =D9=81=D8=B7=D9=88=D8=B1 =D8=B1=D9=85=D8=B6=D8=A7=D9=86 =D9=81=D9=8A =D8=A7=D9=84=D8=B3=D9=8A=D8=A7=D8=B1=D8=A9 !  =D8=B4=D9=81=D8=A7 =D9=86=D8=A7=D9=85=D8=AA =D9=81=D9=8A =D8=B3=D9=8A=D8=A7=D8=B1=D8=A9 ! ramadan iftar in car challenge~11,173,886~1 year ago 10 minutes, 44 seconds~https://www.youtube.com/watch?v=3DA5sc1m0eDJA
=D9=85=D9=82=D9=84=D8=A8 =D9=83=D8=B3=D8=B1=D8=AA =D8=B3=D9=88=D9=86=D9=8A =D8=AD=D9=82 =D8=A7=D8=AE=D9=88=D9=8A !! =D9=81=D8=A7=D8=AC=D8=A3=D8=AA=D9=87 =D8=A8=D8=B3=D9=88=D9=86=D9=8A 5 ! =D9=85=D8=A4=D8=AB=D8=B1~10,369,305~1 year ago 8 minutes, 53 seconds~https://www.youtube.com/watch?v=3DiqklBz4JFgE
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A7=D9=84=D8=B3=D9=8A=D8=A7=D8=B1=D8=A9 =D8=A7=D9=84=D9=8A =D9=82=D8=AF=D8=A7=D9=85=D9=86=D8=A7 =D8=AA=D8=AD=D8=AF=D8=AF =D8=B3=D8=AD=D9=88=D8=B1=D9=86=D8=A7 ! =D8=B4=D9=81=D8=A7 =D8=A7=D9=86=D8=B5=D8=AF=D9=85=D8=AA !~8,271,695~1 year ago 8 minutes, 37 seconds~https://www.youtube.com/watch?v=3DyY3eP0lFCLo
=D8=B1=D9=88=D8=AA=D9=8A=D9=86 =D8=B4=D9=81=D8=A7 =D9=81=D9=8A =D8=B1=D9=85=D8=B6=D8=A7=D9=86 2022 ! my routine in ramadan~12,593,601~1 year ago 9 minutes, 11 seconds~https://www.youtube.com/watch?v=3Dru1m1adYgog
=D9=84=D9=85=D8=A7 =D9=8A=D8=B2=D9=88=D8=B1=D9=83 =D8=A7=D9=84=D8=B6=D9=8A=D9=88=D9=81 =D9=81=D8=AC=D8=A3=D8=A9 =D9=88 =D8=AA=D8=AA=D9=88=D8=B1=D8=B7 ! -=D8=B4=D9=81=D8=A7~12,264,495~1 year ago 8 minutes, 3 seconds~https://www.youtube.com/watch?v=3D7DH03pxMpzQ
=D9=85=D9=86 =D8=A7=D9=84=D8=A3=D8=B4=D9=8A=D8=A7=D8=A1 =D8=A7=D9=84=D8=AC=D9=85=D9=8A=D9=84=D8=A9 =D9=81=D9=8A =D8=B1=D9=85=D8=B6=D8=A7=D9=86 !~8,432,448~1 year ago 8 minutes, 4 seconds~https://www.youtube.com/watch?v=3DkIazgDbHNqI
=D9=85=D9=81=D8=A7=D8=AC=D8=A3=D8=A9 =D8=B4=D9=81=D8=A7 =D8=A8=D9=82=D8=B7=D8=B7 =D8=AC=D8=AF=D9=8A=D8=AF=D8=A9 =D9=81=D9=8A =D8=B1=D9=85=D8=B6=D8=A7=D9=86 !!~14,880,114~1 year ago 8 minutes, 38 seconds~https://www.youtube.com/watch?v=3DM0a7_EpErKQ
=D8=A3=D9=88=D9=84 =D9=8A=D9=88=D9=85 =D8=B1=D9=85=D8=B6=D8=A7=D9=86 ! =D8=B4=D9=81=D8=A7 =D8=B7=D8=A8=D8=AE=D8=AA =D8=A7=D9=84=D8=A5=D9=81=D8=B7=D8=A7=D8=B1 !~11,854,220~1 year ago 9 minutes, 57 seconds~https://www.youtube.com/watch?v=3DUthPINI1FAk
=D8=A3=D9=86=D9=88=D8=A7=D8=B9 =D8=A7=D9=84=D8=A7=D9=85=D9=87=D8=A7=D8=AA =D9=81=D9=8A =D8=B1=D9=85=D8=B6=D8=A7=D9=86 !~14,596,556~1 year ago 8 minutes, 5 seconds~https://www.youtube.com/watch?v=3D9L29i2AabQs
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A3=D8=AE=D8=B1 =D9=88=D8=A7=D8=AD=D8=AF =D9=8A=D8=AE=D8=B1=D8=AC =D9=85=D9=86 =D8=A7=D9=84=D8=B3=D8=B1=D9=8A=D8=B1 =D9=8A=D9=81=D9=88=D8=B2 5000$ !~5,216,294~1 year ago 8 minutes, 34 seconds~https://www.youtube.com/watch?v=3DKkgjIX8c1dw
=D8=B4=D9=81=D8=A7 =D8=AC=D9=87=D8=B2=D8=AA =D8=A7=D9=84=D8=A8=D9=8A=D8=AA =D9=84=D8=B1=D9=85=D8=B6=D8=A7=D9=86 ! =D8=A3=D8=AD=D9=84=D9=89 =D8=B2=D9=8A=D9=86=D8=A9 !~12,304,365~1 year ago 8 minutes, 6 seconds~https://www.youtube.com/watch?v=3Ds80flUhFxZ0
=D8=A7=D9=84=D9=87=D8=B1=D9=88=D8=A8 =D9=85=D9=86 =D9=87=D8=A7=D9=82=D9=8A =D9=88=D8=A7=D9=82=D9=8A  =D9=81=D9=8A =D8=A7=D9=84=D8=AD=D9=8A=D8=A7=D8=A9 =D8=A7=D9=84=D9=88=D8=A7=D9=82=D8=B9=D9=8A=D8=A9 ! ! Escape Poppy IN REAL LIFE~22,302,033~1 year ago 8 minutes, 2 seconds~https://www.youtube.com/watch?v=3DnyaOUVcrjbo
=D8=B4=D9=81=D8=A7 =D9=81=D8=A7=D8=AC=D8=A3=D8=A9 =D9=85=D8=A7=D9=85=D8=A7 =D8=A8=D8=AD=D9=81=D9=84=D8=A9 =D9=88=D9=87=D8=AF=D8=A7=D9=8A=D8=A7 =D9=81=D9=8A =D9=8A=D9=88=D9=85 =D8=A7=D9=84=D8=A3=D9=85 ! =D9=85=D8=A4=D8=AB=D8=B1~9,390,423~1 year ago 10 minutes, 2 seconds~https://www.youtube.com/watch?v=3DqWuo3j1bdlw
=D9=82=D8=B1=D9=82=D9=8A=D8=B9=D8=A7=D9=86 =D8=B4=D9=81=D8=A7 =F0=9F=8D=AC=F0=9F=8D=AB =D9=88=D8=B2=D8=B9=D9=86=D8=A7 =D8=B9=D9=84=D9=89 =D8=A7=D9=84=D9=86=D8=A7=D8=B3 !~13,179,873~1 year ago 9 minutes, 33 seconds~https://www.youtube.com/watch?v=3DM0DYgh4pack
=D8=B4=D9=81=D8=A7 =D8=AE=D8=A7=D9=81=D8=AA =D9=85=D9=86 =D8=A7=D9=84=D9=86=D9=85=D8=B1 !!!~7,884,877~1 year ago 11 minutes, 18 seconds~https://www.youtube.com/watch?v=3D7hEpcjGpSHc
=D9=82=D8=B6=D9=8A=D8=AA =D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 =D8=A8=D8=A7=D9=84=D9=84=D9=88=D9=86 =D9=82=D9=88=D8=B3 =D9=82=D8=B2=D8=AD =F0=9F=8C=88! =D8=B4=D9=81=D8=A7~6,319,058~1 year ago 14 minutes, 19 seconds~https://www.youtube.com/watch?v=3DybxYZwDNF9g
=D8=B4=D9=81=D8=A7 =D9=88 =D8=AA=D8=A4=D8=A7=D9=85=D8=AA=D9=87=D8=A7 =D9=8A=D8=B1=D9=8A=D8=AF=D9=88=D8=A7 =D9=86=D9=81=D8=B3 =D8=A7=D9=84=D8=BA=D8=B1=D9=81=D8=A9 ! Hot vs Cold Challenge~2,690,695~1 year ago 9 minutes, 14 seconds~https://www.youtube.com/watch?v=3DZu917oaJAY0
abdullah pranks shfa with balloon~11,816,366~1 year ago 8 minutes, 33 seconds~https://www.youtube.com/watch?v=3D459ZZlPdJ9U
=D8=AC=D9=88=D9=84=D8=A9 =D9=81=D9=8A =D8=BA=D8=B1=D9=81=D8=A9 =D8=B4=D9=81=D8=A7 =D8=A7=D9=84=D8=AC=D8=AF=D9=8A=D8=AF=D8=A9 2022 !! shfa 's new room tour~7,168,696~1 year ago 10 minutes, 35 seconds~https://www.youtube.com/watch?v=3DvuKEXSTyRXA
=D9=85=D9=82=D8=A7=D9=84=D8=A8 =D9=81=D9=8A =D8=A3=D8=AE=D9=88=D9=8A =D8=A7=D9=84=D9=83=D8=A8=D9=8A=D8=B1 =D9=84=D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 !!~13,132,741~1 year ago 9 minutes, 26 seconds~https://www.youtube.com/watch?v=3DbJxNRsGmsIs
! =D8=AA=D8=AD=D8=AF=D9=8A =D8=AA=D8=B4=D8=AA=D8=B1=D9=8A =D8=A3=D9=8A =D8=B4=D8=A6 =D8=AA=D9=84=D9=85=D8=B3=D9=87 =D9=88 =D9=87=D9=8A =D9=85=D8=BA=D9=85=D8=B6=D8=A9 =D8=B9=D9=8A=D9=88=D9=86=D9=87=D8=A7~7,862,332~1 year ago 12 minutes, 15 seconds~https://www.youtube.com/watch?v=3DE88w85aVMlM
=D8=A3=D9=83=D8=AB=D8=B1 =D9=81=D9=8A=D8=AF=D9=8A=D9=88=D9=87=D8=A7=D8=AA =D8=BA=D8=B1=D9=8A=D8=A8=D8=A9 =D9=85=D8=B1=D9=8A=D8=AD=D8=A9 =D9=84=D8=A3=D8=B9=D8=B5=D8=A7=D8=A8 =D8=B4=D8=A7=D9=87=D8=AF=D9=88=D9=87=D8=A7 =D9=82=D8=A8=D9=84 =D8=A7=D9=84=D9=86=D9=88=D9=85 =F0=9F=98=8D oddly satisfying videos to watch before sleep !~10,737,832~1 year ago 11 minutes, 7 seconds~https://www.youtube.com/watch?v=3DN2vTf3UPV5Y
=D8=B4=D9=81=D8=A7 =D9=88 =D8=A7=D9=84=D8=B9=D9=8A=D9=88=D9=86  =D8=A7=D9=84=D8=AD=D8=A7=D8=B1=D8=A9 !~16,350,178~1 year ago 8 minutes, 19 seconds~https://www.youtube.com/watch?v=3DzJhtDBUWXUs
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A7=D9=84=D8=A7=D9=83=D9=84 =D8=A8=D8=AF=D9=82=D9=8A=D9=82=D9=87 =D9=88=D8=A7=D8=AD=D8=AF=D9=87! =D8=B4=D9=81=D8=A7 =D8=B6=D8=AF =D8=B9=D8=A8=D9=88=D8=AF ! =D8=B4=D9=88 =D8=B5=D8=A7=D8=B1 =D9=85=D8=B9 =D8=B4=D9=81=D8=A7=D8=9F~9,312,526~1 year ago 9 minutes, 38 seconds~https://www.youtube.com/watch?v=3D1jsmO-M5tNU
=D8=AA=D8=AD=D8=AF=D9=8A =D8=AA=D8=B2=D9=8A=D9=8A=D9=86 =D8=A7=D9=84=D9=83=D9=88=D9=83=D9=8A=D8=B2 !! =D8=B4=D9=88=D9=81=D9=88=D8=A7 =D9=85=D9=8A=D9=86 =D8=B3=D9=88=D8=A7 =D8=A3=D8=AD=D9=84=D9=89 =D9=83=D9=88=D9=83=D9=8A=D8=B2~6,253,085~1 year ago 11 minutes, 26 seconds~https://www.youtube.com/watch?v=3D6zhEAVYTPlQ
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A3=D9=83=D8=A8=D8=B1 =D8=A8=D9=88=D8=A8 =D8=A7=D8=AA =D9=81=D9=8A =D8=A7=D9=84=D8=B9=D8=A7=D9=84=D9=85 !=D8=B4=D9=81=D8=A7 =D8=B6=D8=AF =D8=B9=D8=A8=D9=88=D8=AF ! Pop it Challenge~4,945,608~1 year ago 9 minutes, 22 seconds~https://www.youtube.com/watch?v=3DtN1OPHkPmAw
! =D8=B4=D9=81=D8=A7 =D8=AA=D8=AD=D8=AF=D9=8A =D8=B1=D9=83=D9=88=D8=A8 =D8=A3=D8=AE=D8=B7=D8=B1 =D8=A7=D9=84=D8=B9=D8=A7=D8=A8 =D9=81=D9=8A =D8=A7=D9=84=D9=85=D9=84=D8=A7=D9=87=D9=8A ! =D8=B4=D9=81=D8=A7 =D8=AE=D8=A7=D9=81=D8=AA~21,754,321~1 year ago 12 minutes, 42 seconds~https://www.youtube.com/watch?v=3DWTIk2hbHBXk
=D8=AA=D8=AD=D8=AF=D9=8A =D8=AA=D8=B2=D9=8A=D9=8A=D9=86 =D9=83=D9=8A=D9=83=D8=A9 =D8=A7=D9=84=D8=B9=D8=B1=D9=88=D8=B3=D8=A9 !! =D8=B4=D9=88=D9=81=D9=88=D8=A7 =D9=85=D9=8A=D9=86 =D8=B3=D9=88=D8=A7 =D8=A3=D8=AD=D9=84=D9=89 =D9=81=D8=B3=D8=AA=D8=A7=D9=86!~7,473,862~1 year ago 9 minutes, 56 seconds~https://www.youtube.com/watch?v=3DDBfOJxWE4xQ
! =D8=AC=D8=B1=D8=A8=D9=86=D8=A7 =D8=B7=D8=A8=D8=AE=D8=A7=D8=AA =D8=AA=D9=8A=D9=83 =D8=AA=D9=88=D9=83 =D9=83=D8=B0=D8=A8 =D8=A3=D9=88 =D8=AD=D9=82=D9=8A=D9=82=D8=A9 =D8=9F =D9=81=D8=B1=D8=A7=D9=88=D9=84=D8=A9 =D8=B2=D8=AC=D8=A7=D8=AC=D9=8A=D8=A9 =D8=A8=D8=A7=D9=84=D8=AD=D9=84=D8=A7=D9=88=D8=A9  We Tested VIRAL TikTok LIFE HACKS~11,293,105~1 year ago 14 minutes, 19 seconds~https://www.youtube.com/watch?v=3DUDDwEZTQcW8
=D9=85=D9=88=D8=A7=D9=82=D9=81 =D9=85=D8=AD=D8=B1=D8=AC=D8=A9 =D9=81=D9=8A =D8=A7=D9=84=D9=85=D8=AF=D8=B1=D8=B3=D8=A9 =F0=9F=A4=A3=F0=9F=99=84! =D8=B4=D9=81=D8=A7~13,552,681~1 year ago 8 minutes, 8 seconds~https://www.youtube.com/watch?v=3DCyzg8s-UMtc
=D8=AA=D8=AD=D8=AF=D9=8A =D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 =D9=86=D8=A3=D9=83=D9=84  =D9=85=D9=86 =D9=85=D8=AD=D8=B7=D8=A7=D8=AA =D8=A7=D9=84=D8=A8=D8=AA=D8=B1=D9=88=D9=84 ! !Eating Only GAS STATION FOOD for 24 Hours~9,799,889~1 year ago 11 minutes, 8 seconds~https://www.youtube.com/watch?v=3DhYVOSffcmiI
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A7=D9=84=D8=A3=D9=83=D9=84 =D8=A7=D9=84=D9=88=D8=B1=D8=AF=D9=8A =D8=B6=D8=AF =D8=A7=D9=84=D8=A3=D8=B3=D9=88=D8=AF!  !BLACK VS PINK FOOD CHALLENGE~13,027,050~1 year ago 10 minutes, 20 seconds~https://www.youtube.com/watch?v=3D8tDP5B0y0tg
=D9=85=D9=82=D9=84=D8=A8 =D8=B9=D9=84=D9=82=D8=AA 100 =D8=B5=D9=88=D8=B1=D8=A9 =D9=85=D8=B6=D8=AD=D9=83=D8=A9 =D9=84=D8=A3=D8=AE=D9=88=D9=8A =D9=81=D9=8A =D8=BA=D8=B1=D9=81=D8=AA=D9=87! =D8=B9=D8=B5=D8=A8 =F0=9F=94=A5=F0=9F=98=B1~8,094,007~1 year ago 10 minutes, 19 seconds~https://www.youtube.com/watch?v=3DLDJ7k3lJy4g
24 HOURS IN OUR KITCHEN OVERNIGHT~9,589,869~1 year ago 13 minutes, 8 seconds~https://www.youtube.com/watch?v=3Dfm8nbzSYJR0
=D8=AA=D8=AD=D8=AF=D9=8A =D9=84=D8=A7 =D8=AA=D8=B3=D8=AD=D8=A8 =D8=A7=D9=84=D8=B5=D8=AD=D9=86 =D8=A7=D9=84=D8=AE=D8=B7=D8=A3 ! =D9=84=D8=A7 =D9=8A=D9=81=D9=88=D8=AA=D9=83=D9=85 =D8=A7=D9=84=D8=B9=D9=82=D8=A7=D8=A8=D8=A7=D8=AA =D9=88=D8=A7=D9=84=D8=AC=D9=88=D8=A7=D8=A6=D8=B2 !~9,034,399~1 year ago 10 minutes, 34 seconds~https://www.youtube.com/watch?v=3DUxvO94fgjUM
=D8=AA=D8=AD=D8=AF=D9=8A 3 =D8=AF=D9=82=D8=A7=D8=A6=D9=82 =D9=85=D8=B9 =D8=B4=D9=81=D8=A7 =D8=AA=D8=B4=D8=AA=D8=B1=D9=8A =D8=A8=D9=84=D9=88=D9=86 =D9=88=D8=A7=D8=AD=D8=AF=F0=9F=98=B1 =D8=B4=D9=81=D8=A7 =D9=86=D8=AF=D9=85=D8=AA BUYING Everything in ONE COLOR in 3 minute~11,212,750~1 year ago 10 minutes, 46 seconds~https://www.youtube.com/watch?v=3Dz8nNZlgBnag
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A7=D9=84=D8=B4=D9=85=D9=88=D8=B9 =D9=88=D8=A7=D9=84=D8=AC=D9=88=D8=A7=D8=A6=D8=B2 =F0=9F=94=A5Candles and Prizes Challenge~10,033,540~1 year ago 8 minutes, 40 seconds~https://www.youtube.com/watch?v=3DJdECHIvdeyQ
Testing Viral TikTok Life Hacks~10,088,340~1 year ago 12 minutes, 8 seconds~https://www.youtube.com/watch?v=3DxvZO1KqoEzM
=D8=AA=D8=AD=D8=AF=D9=8A =D8=AE=D9=85=D9=86 =D8=A7=D9=84=D9=83=D9=84=D9=85=D8=A9 =D8=B5=D8=AD =D9=86=D8=B4=D8=AA=D8=B1=D9=8A=D9=84=D9=83 =D8=A7=D9=8A=D8=A7=D9=87 !! guess the word and i'll buy it challenge~8,346,344~1 year ago 16 minutes~https://www.youtube.com/watch?v=3DmapRYa62Y2k
=D8=AC=D9=85=D9=8A=D8=B9 =D9=85=D9=82=D8=A7=D8=B7=D8=B9 =D8=B4=D9=81=D8=A7 =D8=A7=D9=84=D8=AA=D9=85=D8=AB=D9=8A=D9=84=D9=8A=D8=A9 .~26,102,233~1 year ago 11 minutes, 42 seconds~https://www.youtube.com/watch?v=3Dg-wZjwO-MMA
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A7=D9=84=D8=BA=D8=AF=D8=A7=D8=A1 =D9=85=D9=86 =D9=85=D8=AE=D8=AA=D9=84=D9=81 =D8=A7=D9=84=D8=A8=D9=84=D8=AF=D8=A7=D9=86 ! =D8=A7=D9=84=D8=AC=D8=B2=D8=A1 2 ! food around the world challenge~6,883,610~1 year ago 10 minutes, 56 seconds~https://www.youtube.com/watch?v=3DuGGdinn2aGs
Shfa made Gaint bubbles! how to Make giant bubble  DIY Soap Bubbles~3,847,737~1 year ago 8 minutes, 4 seconds~https://www.youtube.com/watch?v=3Dw1qAnNWcnyE
=D8=AA=D8=AD=D8=AF=D9=8A =D8=A3=D8=AE=D8=B1 =D9=88=D8=A7=D8=AD=D8=AF =D9=8A=D8=AE=D8=B1=D8=AC =D9=85=D9=86 =D9=86=D8=B7=D8=A7=D8=B7=D8=A9 =D9=8A=D9=81=D9=88=D8=B2 5000$ !!!~11,750,374~1 year ago 8 minutes, 3 seconds~https://www.youtube.com/watch?v=3DJSYi0PtkStM
=D8=B4=D9=81=D8=A7 =D8=B5=D9=86=D8=B9=D8=AA =D8=A3=D8=AF=D9=88=D8=A7=D8=AA =D9=85=D8=AF=D8=B1=D8=B3=D9=8A=D8=A9 =D8=AC=D8=AF=D9=8A=D8=AF=D8=A9 - =D8=A3=D9=81=D9=83=D8=A7=D8=B1 DIY =D8=B1=D8=A7=D8=A6=D8=B9=D8=A9 =E2=9D=A4=EF=B8=8F !!~17,334,187~1 year ago 8 minutes, 9 seconds~https://www.youtube.com/watch?v=3De1krhnJrlWk
=D8=B1=D8=AF=D8=A9 =D9=81=D8=B9=D9=84 =D8=B4=D9=81=D8=A7 =D8=B9=D9=84=D9=89 =D8=B5=D9=88=D8=B1 =D9=88 =D9=81=D9=8A=D8=AF=D9=8A=D9=88=D9=87=D8=A7=D8=AA=D9=87=D8=A7 =D9=84=D9=85=D8=A7 =D9=83=D8=A7=D9=86=D8=AA =D8=A8=D9=8A=D8=A8=D9=8A  !!! Reacting to Old Baby photo~8,308,872~1 year ago 8 minutes, 2 seconds~https://www.youtube.com/watch?v=3DzuxkjLEHxsE
=D8=AA=D8=AD=D8=AF=D9=8A  =D8=A7=D9=84=D8=A7=D9=8A=D9=85=D9=88=D8=AC=D9=8A ! =D8=A7=D9=84=D8=BA=D8=A7=D8=B2 =D8=A7=D8=AA=D8=AD=D8=AF=D8=A7=D9=83 =D8=AA=D8=AD=D9=84=D9=87=D8=A7 =D9=81=D9=8A 30 =D8=AB=D8=A7=D9=86=D9=8A=D8=A9  Guess emoji challenge~3,651,147~1 year ago 10 minutes, 46 seconds~https://www.youtube.com/watch?v=3DGda9MxkNcb0
hours in dessert challenge 24~9,709,616~1 year ago 11 minutes, 28 seconds~https://www.youtube.com/watch?v=3D0IC2JET_X1o
=D8=B4=D9=81=D8=A7 =D8=AC=D8=B1=D8=A8=D8=AA =D8=A3=D8=BA=D8=B1=D8=A8 =D9=81=D8=A7=D9=83=D9=87=D8=A9 - =D8=AF=D9=88=D8=B1=D9=8A=D8=A7=D9=86 ! =D8=AA=D8=AD=D8=AF=D9=8A =D9=8A=D9=88=D9=85 =D9=83=D8=A7=D9=85=D9=84 =D8=A3=D9=83=D9=84 =D9=81=D9=88=D8=A7=D9=83=D9=87~9,370,100~1 year ago 17 minutes~https://www.youtube.com/watch?v=3Dv3gn3cfhvAc
