title~views~uptime_y~uptime_m~uptime_d~link
A BATALHA DE 2 AVENTUREIRAS !!!~555,928~1~13~394~https://www.youtube.com/watch?v=3Df3h9TB4e59c
RAFAEL N=C3=83O QUER MAIS ESCOVAR OS DENTES - EDUCATIVO PARA CRIAN=C3=87AS COM H=C3=81BITOS SAUD=C3=81VEIS~980,101~1~13~394~https://www.youtube.com/watch?v=3D-VlvAZ-q0Wc
A VIDA DO DANIEL N=C3=83O EST=C3=81 F=C3=81CIL NA ESCOLA FANT=C3=81STICA !!!~1,136,873~1~13~394~https://www.youtube.com/watch?v=3DgD4Kkrxg-uw
O NATAL DA ESCOLA FANT=C3=81STICA DO LUCCAS NETO E DA GI !!!~776,348~1~13~394~https://www.youtube.com/watch?v=3DK1WYKQ7E7eg
GIOVANNA MONTOU UMA LOJINHA DE BRINQUEDOS !!!~856,998~1~13~394~https://www.youtube.com/watch?v=3DQZoBkogO-ww
O DESAFIO DO RECORTE NA ESCOLA FANT=C3=81STICA~2,760,174~1~13~394~https://www.youtube.com/watch?v=3D3tpVazlq5_8
OS AVENTUREIROS E A SLIME DA RAIVA !!!~495,660~1~13~394~https://www.youtube.com/watch?v=3DaVV8swDLPcQ
RAISSA MUDA DE VISUAL E FICA RUIVA NA ESCOLA !!!~1,677,899~1~13~394~https://www.youtube.com/watch?v=3DCDGdEmSw9Jc
LUCCAS NETO RESOLVE O MIST=C3=89RIO DOS BRINQUEDOS COM SCOOBY-DOO!~4,499,129~1~13~394~https://www.youtube.com/watch?v=3Dd25OzH4vu0A
GIOVANNA VIROU BAB=C3=81 DOS AVENTUREIROS !!!~979,372~1~13~394~https://www.youtube.com/watch?v=3D_5DBKkyUTqQ
LUCCAS TOON EM ALUNOS DA ESCOLA CAPTURARAM A PANDORA~2,433,006~1~13~394~https://www.youtube.com/watch?v=3Dc40OXCiGwtg
ANA =C3=89 A NOVA ALUNA BONITA NA ESCOLA DO LUCCAS NETO~1,112,922~1~13~394~https://www.youtube.com/watch?v=3DYtiUg_CH-Bc
A AVENTUREIRA ROXA VIROU UM UNIC=C3=93RNIO COM UM NOVO FEITI=C3=87O~2,134,401~1~13~394~https://www.youtube.com/watch?v=3Dfrl5t6p-Cwo
IRM=C3=83OS TROCARAM DE CORPO POR 24 HORAS NA ESCOLA DO LUCCAS NETO !!! (MENINOS VS MENINAS)~2,013,276~1~13~394~https://www.youtube.com/watch?v=3D93ifMG6t__s
LUCCAS TOON EM: ANA E CAMILA N=C3=83O S=C3=83O MAIS AMIGAS !!!~1,800,976~1~13~394~https://www.youtube.com/watch?v=3DvuSl272okj0
A DIRETORA VAI TER UM BEB=C3=8A NA ESCOLA DO LUCCAS NETO~490,107~1~13~394~https://www.youtube.com/watch?v=3DJ8OaEXOXQKs
O JARDIM M=C3=81GICO DA PRINCESA ENCANTADA - LUCCAS TOON~484,929~1~13~394~https://www.youtube.com/watch?v=3DDjbnqcsu2T4
LUCCAS TOON EM: GABI TENTA EXPULSAR CAMILA E DANIEL DA ESCOLA !!!~1,308,101~1~13~394~https://www.youtube.com/watch?v=3DLtToGOj3PGk
LUCCAS TOON EM: GABI =C3=89 A MAIS POPULAR DA ESCOLA!~1,639,296~1~13~394~https://www.youtube.com/watch?v=3DOJP04_jP_-4
GIOVANNA BRINCA DE SER SUPER-HERO=C3=8DNA NA ESCOLA!~1,069,242~1~13~394~https://www.youtube.com/watch?v=3DM1by2BX47g0
ANA E RAFAEL S=C3=83O O NOVO CASAL DA ESCOLA FANT=C3=81STICA~1,855,944~1~13~394~https://www.youtube.com/watch?v=3DQKmE9LZVWMo
LUCCAS TOON EM: A NAMORADA DO LUCCAS NETO =C3=89 UMA PRINCESA DE VERDADE !!~1,470,912~1~13~394~https://www.youtube.com/watch?v=3DhAmeboV8Wls
LUCCAS TOON EM: GABI FICA MAIS FAMOSA QUE RA=C3=8DSSA E ELA N=C3=83O GOSTA !!!~2,689,773~1~13~394~https://www.youtube.com/watch?v=3Dy7u2lmiO2nU
LUCCAS NETO =C3=89 M=C3=89DICO DA ESCOLA E CUIDOU DOS ALUNOS~1,634,100~1~13~394~https://www.youtube.com/watch?v=3DJGKBnCsPSww
LUCCAS TOON EM: A MELHOR AMIGA CONSEGUIU UM NAMORADO!~1,743,964~1~13~394~https://www.youtube.com/watch?v=3DvihtYbtyk4U
A PROFESSORA DA ESCOLA DO LUCCAS NETO VAI TER UM BEB=C3=8A!!!~1,638,143~1~13~394~https://www.youtube.com/watch?v=3DSln7EnWYdnY
LUCCAS TOON EM: O ANIVERS=C3=81RIO DE UM VIL=C3=83O!~734,487~1~13~394~https://www.youtube.com/watch?v=3DQRf3Itzk8iI
OS AVENTUREIROS BRINCAM DE 1, 2, 3 SAPO PULA PULA !!! (NOVO TREINAMENTO MAIS DIF=C3=8DCIL DO MUNDO)~7,884,293~1~13~394~https://www.youtube.com/watch?v=3DGqFACxctapc
LUCCAS TOON EM: GIOVANNA BRINCA USANDO A IMAGINA=C3=87=C3=83O E CRIATIVIDADE~820,490~1~13~394~https://www.youtube.com/watch?v=3DizH0Y3XFbCU
A PROVA SURPRESA NA ESCOLA DA GI E DO LUCCAS NETO~5,358,304~1~13~394~https://www.youtube.com/watch?v=3DeToz5PNxM3E
LUCCAS TOON EM: A TROSLAGEM COM MASSINHA NA ESCOLA !!!~2,749,993~1~13~394~https://www.youtube.com/watch?v=3DT6GRfAfX9Gw
LUCCAS TOON EM: NOVAS REGRAS NA ESCOLA FANT=C3=81STICA !!~6,001,172~1~13~394~https://www.youtube.com/watch?v=3D_UwSImZYlok
LUCCAS TOON EM: GI E PRINCESA FAZEM DESENHOS M=C3=81GICOS COM UMA COR~5,497,537~1~13~394~https://www.youtube.com/watch?v=3D0-ias-Apv70
OS AVENTUREIROS FICARAM JUNTOS COM VIL=C3=95ES - LUCCAS NETO~459,433~1~13~394~https://www.youtube.com/watch?v=3D2V7cXzs4Foc
LUCCAS TOON EM: BRINCANDO COM POP IT NA ESCOLA !!!~4,395,304~1~13~394~https://www.youtube.com/watch?v=3DuT9dsaAojrs
O AVENTUREIRO BRANCO TEM UMA NOVA NAMORADA MISTERIOSA~820,467~1~13~394~https://www.youtube.com/watch?v=3D8Hg-ZjU2jgk
CAMILA COMILONA DEVOROU O BOLO DA PROFESSORA! O DIA DO PROFESSOR NA ESCOLA!~4,490,027~1~13~394~https://www.youtube.com/watch?v=3DUkgbAHzwqWk
LUCCAS TOON EM: MENINOS E MENINAS CUIDANDO DE UM BEB=C3=8A!~2,398,236~1~13~394~https://www.youtube.com/watch?v=3DfjUMJpwsJ0A
RAFAEL TEM DOR DE BARRIGA NO ENCONTRO COM ANA~1,056,162~1~13~394~https://www.youtube.com/watch?v=3DiObGO853IcU
AVENTUREIRA ROXA E VILANA TROCAM DE CORPO - OS AVENTUREIROS~784,367~1~13~394~https://www.youtube.com/watch?v=3Do80qsznFvVE
ANA ENCONTRA UM DI=C3=81RIO M=C3=81GICO NA ESCOLA FANT=C3=81STICA~2,726,021~1~13~394~https://www.youtube.com/watch?v=3Dx1xtavSynKs
CAMILA E DANIEL TERMINAM O NAMORO PRA SEMPRE~1,798,838~1~13~394~https://www.youtube.com/watch?v=3DJJqBmQJPZ6w
A VOV=C3=93 DO LUCCAS NETO FOI CAPTURADA!!! CORRA E FUJA!!!~9,399,895~1~13~394~https://www.youtube.com/watch?v=3DY4l9U3LwA6E
DANIEL DEIXA CAMILA COMILONA COM CI=C3=9AMES E SE D=C3=81 MAL !!!~1,282,981~1~13~394~https://www.youtube.com/watch?v=3DdfJFC2BqZlw
CAMILA PREPAROU UMA FESTA DE ANIVERS=C3=81RIO PRO NAMORADO NA ESCOLA~1,345,683~1~13~394~https://www.youtube.com/watch?v=3DU6xUNOEO-d0
A PRINCESA MEL FOI ESTUDAR NA ESCOLA DO LUCCAS NETO~841,289~1~13~394~https://www.youtube.com/watch?v=3Ds-mozIGemhA
O CASAMENTO DA AVENTUREIRA ROXA~1,587,473~1~13~394~https://www.youtube.com/watch?v=3DwcP8qD_d2Hs
LUCCAS TOON EM: PRINCESA MARINA PERDEU SUA COROA!~905,351~1~13~394~https://www.youtube.com/watch?v=3DVi9mT_FxxjE
GABI E CAMILA VIRAM MELHORES AMIGAS !!!~5,257,708~1~13~394~https://www.youtube.com/watch?v=3DisYF0n9mu_Q
AVENTUREIRA VERMELHA SENTE DOR DE DENTE POR CAUSA DOS DOCES~1,926,099~1~13~394~https://www.youtube.com/watch?v=3DjOg5t2wR3lQ
OS NOVOS ALUNOS DA ESCOLA DO LUCCAS NETO S=C3=83O VIL=C3=95ES~2,203,309~1~13~394~https://www.youtube.com/watch?v=3DI2X0JNgZZ_g
O NOVO NAMORADO DA AVENTUREIRA ROXA APARECEU !!!~1,354,040~1~13~394~https://www.youtube.com/watch?v=3DqY3XeUq5FqA
PR=C3=8DNCIPE LU E OS SAPATOS DAN=C3=87ANTES PARA FESTA DO REINO ENCANTADO~533,919~1~13~394~https://www.youtube.com/watch?v=3DaajqZfqdXAQ
CONCURSO DE FANTASIAS PRA FESTA DE HALLOWEEN NA ESCOLA (LUCCAS TOON)~7,010,631~1~13~394~https://www.youtube.com/watch?v=3DXurb7UyO9ps
O ESPI=C3=83O TEM UMA CRUSH MISTERIOSA NA ESCOLA !!! (QUEM SER=C3=81)~622,255~1~13~394~https://www.youtube.com/watch?v=3DYlgYn1trepg
ALUNOS DECORAM A ESCOLA PARA O HALLOWEEN (mysterious adventures on Halloween)~1,136,543~1~13~394~https://www.youtube.com/watch?v=3DX8aRn0rrBfM
O MAIOR DESAFIO DE POP IT DOS AVENTUREIROS~970,096~1~13~394~https://www.youtube.com/watch?v=3DfwxxNraYtQg
CAMILA TENTA SER MAIS BONITA COM PRODUTOS DE BELEZA E SE DA MAL~1,350,115~1~13~394~https://www.youtube.com/watch?v=3D3AaXlo0ZswU
OS AVENTUREIROS E MISTERIOSAS AVENTURAS NO HALLOWEEN 2022~780,400~1~13~394~https://www.youtube.com/watch?v=3DptnnZOGb_Ig
A FESTA SURPRESA DA CAMILA COMILONA DE SUPER HER=C3=93IS !!!~1,014,739~2~25~759~https://www.youtube.com/watch?v=3DDGXJGxDmOb4
LUCCAS NETO E OS AVENTUREIROS APRENDENDO SOBRE DINOSSAUROS~436,339~2~25~759~https://www.youtube.com/watch?v=3DxM_c54hXyqY
LUCCAS TOON - QUAL =C3=89 A MELHOR COMIDA ??? Aprendendo li=C3=A7=C3=B5es importantes crian=C3=A7as~753,155~2~25~759~https://www.youtube.com/watch?v=3D1LgOZL3Ynkw
RAISSA USA APARELHO NOS DENTES NA ESCOLA !!!~4,163,518~2~25~759~https://www.youtube.com/watch?v=3DniXsXtojXvo
LUCCAS NETO E GI PERDERAM AS CHAVES DA ESCOLA~863,545~2~25~759~https://www.youtube.com/watch?v=3DKqHUxI0hyNc
RAISSA EST=C3=81 NAMORANDO O RICK !!! (NOVO CASAL NA ESCOLA)~4,033,534~2~25~759~https://www.youtube.com/watch?v=3DM132XQHNM9s
O MELHOR AMIGO DO AVENTUREIRO AMARELO !!!~2,031,500~2~25~759~https://www.youtube.com/watch?v=3Dsqemswa-oJ4
LUCCAS TOON - APRENDENDO LI=C3=87=C3=95ES IMPORTANTES NA ESCOLA ! (Proibido Celular)~1,144,753~2~25~759~https://www.youtube.com/watch?v=3DljGEXjYIHo0
ANA FINGE ESTAR DOENTE PARA N=C3=83O SAIR COM RAFAEL~999,010~2~25~759~https://www.youtube.com/watch?v=3D012GqTaIFw0
OS AVENTUREIROS E A COMIDA DA BRUXA PANDORA =F0=9F=A7=99=E2=80=8D=E2=99=80=EF=B8=8F~594,886~2~25~759~https://www.youtube.com/watch?v=3DMWNWBRYi6Vk
LUCCAS TOON - N=C3=83O PODEMOS DORMIR NA AULA !!! Aprendendo li=C3=A7=C3=B5es importantes infantil~648,096~2~25~759~https://www.youtube.com/watch?v=3D-dwdRToSgjc
DR MAUMAU CRIA UM POLVO DO HUMOR E DEIXA TODA A CIDADE TRISTE !!~1,296,097~2~25~759~https://www.youtube.com/watch?v=3DXtc6yn9hVvw
O DESAFIO DA GARRAFA NA ESCOLA FANT=C3=81STICA~3,945,880~2~25~759~https://www.youtube.com/watch?v=3DRJ5NEBUBILk
CONSTRU=C3=8DMOS UM FORTE GIGANTE DE PAPEL=C3=83O !!! (LUCCAS TOON)~4,554,491~2~25~759~https://www.youtube.com/watch?v=3D2UaXlRu0zP0
RAISSA ESQUECEU O ANIVERS=C3=81RIO DA GABI E ELA N=C3=83O QUER MAIS SER UMA RAISSETE~931,231~2~25~759~https://www.youtube.com/watch?v=3DGSJEv85dRVE
LUCCAS NETO E OS AVENTUREIROS NO DIA DAS CRIAN=C3=87AS - NOVOS VIL=C3=95ES NA CIDADE~1,042,625~2~25~759~https://www.youtube.com/watch?v=3DVGmr5bjDcxg
LUCCAS NETO E GI FAZEM POP IT DE CHOCOLATE !!!~3,676,525~2~25~759~https://www.youtube.com/watch?v=3DsxQvglXdiAk
O CRUSH DA GIOVANNA APARECEU NA ESCOLA FANT=C3=81STICA !!!~3,949,829~2~25~759~https://www.youtube.com/watch?v=3DZ6StqB6Fu90
RAISSA FAZ MA=C3=87=C3=83 DO AMOR DE NUTELLA COM CEBOLA~2,442,223~2~25~759~https://www.youtube.com/watch?v=3DwcoULUtCFxE
GIOVANNA VIROU BEBEZINHA E LUCCAS NETO BEBEZINHO~3,859,334~2~25~759~https://www.youtube.com/watch?v=3DPH3HC3fp0Vs
LUCCAS NETO DORMIU NA ESCOLA E FOI TROSLADO~3,858,959~2~25~759~https://www.youtube.com/watch?v=3D3I5juEJ4QDM
LUCCAS NETO E A HIST=C3=93RIA DO DENTE SUJO~2,046,137~2~25~759~https://www.youtube.com/watch?v=3DyIkqdRbaKTM
LUCCAS E GI FINGEM SER PILOTO DE AVI=C3=83O POR UM DIA - Pretend Play as Pilot~960,741~2~25~759~https://www.youtube.com/watch?v=3DkZWWu7PwVHc
LUCCAS TOON EM: ENTRAMOS DENTRO DA HIST=C3=93RIA !!! DINOSSAURO, SEREIA E E~594,248~2~25~759~https://www.youtube.com/watch?v=3D7v5in14N0hw
O AVENTUREIRO BRANCO SE CASA COM A BRUXA TET=C3=89~3,365,757~2~25~759~https://www.youtube.com/watch?v=3Dkzk4Xkk490U
LUCCAS TOON EM CAMILA ESCOLHENDO SEU =C3=93CULOS NOVO !!!~2,717,437~2~25~759~https://www.youtube.com/watch?v=3Dy3jAgfgCHG0
APARECEU UM NOVO AVENTUREIRO AZUL POR ENGANO !!!~1,429,183~2~25~759~https://www.youtube.com/watch?v=3DTOD1Szu3mJw
CAMILA E DANIEL TERMINARAM E A CULPA =C3=89 DA GABI !!! (DANIMILA CHEGOU AO FIM)~1,792,913~2~25~759~https://www.youtube.com/watch?v=3D3BMyK8BrWTQ
ALUNOS CRIAM POP IT GIGANTE PRA BRINCAR NA ESCOLA !!!~2,352,874~2~25~759~https://www.youtube.com/watch?v=3D2xHzkoGhfK4
RAISSA INVENTOU UM TRUQUE INCR=C3=8DVEL PARA MEXER NO CELULAR DURANTE A PROVA (SE DEU MAL)~838,671~2~25~759~https://www.youtube.com/watch?v=3DFIvwPOGgxmc
OS AVENTUREIROS BRINCANDO DE CABRA-CEGA !!! (BRINCADEIRAS INFANTIS PARA CRIAN=C3=87AS)~909,613~2~25~759~https://www.youtube.com/watch?v=3DOFsTlZmYvRI
AS NOVAS NAMORADAS DO DR MAUMAU S=C3=83O AVENTUREIRAS~2,176,401~2~25~759~https://www.youtube.com/watch?v=3DvTbeoxvZf-I
VIL=C3=95ES INVADEM A ESCOLA DO LUCCAS NETO~2,831,579~2~25~759~https://www.youtube.com/watch?v=3DblHkj2u5mws
O POLVO DO HUMOR ATACOU OS ALUNOS DA ESCOLA DO LUCCAS NETO !!!~3,292,252~2~25~759~https://www.youtube.com/watch?v=3DpTySYy02y8g
O DESAFIO DE FUTEBOL NA ESCOLA FANT=C3=81STICA COM OS ALUNOS !!!~769,301~2~25~759~https://www.youtube.com/watch?v=3DvXNjvq2MWds
ALUNOS BRINCANDO DE O CH=C3=83O =C3=89 LAVA NA ESCOLA FANT=C3=81STICA !!!~1,396,217~2~25~759~https://www.youtube.com/watch?v=3DYWTmiB4Uh1U
O CONCURSO DE VESTIDO MAIS BONITO DA ESCOLA DO LUCCAS NETO~1,049,422~2~25~759~https://www.youtube.com/watch?v=3DxPH70bQDYT8
BARRACA DOS MENINOS vs BARRACA DAS MENINAS (OLIMP=C3=8DADA NA ESCOLA)~2,854,299~2~25~759~https://www.youtube.com/watch?v=3DZ-CnU3eWkPQ
MENINAS APRENDENDO A FAZER MAQUIAGEM DIFERENTE NA ESCOLA !!! (LUCCAS TOON)~4,329,606~2~25~759~https://www.youtube.com/watch?v=3DQhiA7Zcj96s
RAISSA FAZ BOLO PARA OS ALUNOS DA ESCOLA~1,592,874~2~25~759~https://www.youtube.com/watch?v=3DQfionwai9J8
AS MENINAS PASSAM A NOITE TODA JOGANDO V=C3=8DDEO GAME~2,415,312~2~25~759~https://www.youtube.com/watch?v=3Dx6GZfonXB0w
LUCCAS E GI FAZEM POP IT GIGANTE DE BAL=C3=95ES E ENSINAM O ALFABETO~1,004,128~2~25~759~https://www.youtube.com/watch?v=3DCkp8flOkAJQ
PROIBIDO MENINOS NO CLUBE DAS MENINAS DA LUCCAS TOON !!!~5,922,495~2~25~759~https://www.youtube.com/watch?v=3DIGd_AC6pMh0
GIOVANNA ENTROU NA ESCOLA ESCONDIDA PRA PARTICIPAR DAS OLIMPIADAS !!!~5,602,326~2~25~759~https://www.youtube.com/watch?v=3DtZx7eGqU2CY
CAMILA E SUA COLE=C3=87=C3=83O DE POP IT - POP IT CHALLENGE~9,023,719~2~25~759~https://www.youtube.com/watch?v=3DbErnS8p44aQ
A VOV=C3=93 DO LUCCAS NETO VIROU UM ZUMBI !!!~4,123,234~2~25~759~https://www.youtube.com/watch?v=3D4BaQ-Vw4ZN4
RAISSA TROSLOU CAMILA COM FLORES E TINTA NA CARA !!!~885,846~2~25~759~https://www.youtube.com/watch?v=3D5PDpg8WdQx0
OS AVENTUREIROS CONSEGUIRAM NOVOS PODERES COM O COLAR DOS PODERES~5,072,557~2~25~759~https://www.youtube.com/watch?v=3Dez-MyuFjYAU
GIOVANNA FAZ SEU PR=C3=93PRIO VESTIDO DE PRINCESA PRA FESTA !!! (COM MATERIAL RECICL=C3=81VEL)~12,305,258~2~25~759~https://www.youtube.com/watch?v=3DoFAradUKj5U
LUCCAS NETO INDO PRA ESCOLA COM ESPINHAS! (COMO SOBREVIVER NA ESCOLA)~2,149,596~2~25~759~https://www.youtube.com/watch?v=3D0tVZGQnPg8M
AVENTUREIRO AJUDANDO A PANDORA POR 24 HORAS !!!~1,826,792~2~25~759~https://www.youtube.com/watch?v=3Do9623L7HJ9Q
O DESAFIO DA CAIXA MISTERIOSA NA ESCOLA FANT=C3=81STICA~1,012,858~2~25~759~https://www.youtube.com/watch?v=3DQKvet5UtGYM
LUCCAS NETO VIROU FANTASMA POR 1 DIA ! (V=C3=8DDEO 24 HOURS)~3,305,077~2~25~759~https://www.youtube.com/watch?v=3DZAMTsBfFiU0
VOV=C3=93 PREPARA COMIDAS NOJENTAS PARA PRINCESA E GI~1,099,217~2~25~759~https://www.youtube.com/watch?v=3Dt-UImZ9yhII
MENINAS USARAM O CELULAR DENTRO DA SALA DE AULA E SE DERAM MAL !!!~3,906,215~2~25~759~https://www.youtube.com/watch?v=3Dq06Jrs5qcZw
A NOVA PROFESSORA DA ESCOLA FOI TROSLADA PELOS ALUNOS !!!~5,372,001~2~25~759~https://www.youtube.com/watch?v=3DoUaGMkZ5v5Y
ZUMBIS ENTRARAM NA MINHA CASA NA VIDA REAL !!!~4,538,776~2~25~759~https://www.youtube.com/watch?v=3DtZFPZsQRYBA
RAISSA PREPAROU UM BOLO DE ALHO PRO RICK !!!~1,693,250~2~25~759~https://www.youtube.com/watch?v=3Df0l3My-CCmk
CAMILA TESTANDO MANEIRAS DE ENTRAR COM DOCES NA SALA DE AULA (DEU ERRADO)~11,041,908~2~25~759~https://www.youtube.com/watch?v=3Dskgtk7U5orc
GIOVANNA COLORINDO COM 3 CORES - DESAFIO~16,717,431~2~25~759~https://www.youtube.com/watch?v=3DUjgKygdtgjg
ASSISTIMOS O FILME O MAPA DO TESOURO 2 DO LUCCAS NETO !!! (CENAS EXTRAS DE GRA=C3=87A)~615,787~2~25~759~https://www.youtube.com/watch?v=3DjYPMvAM8IPA
LUCCAS NETO N=C3=83O PODE ENTRAR COM DOCES NA SALA DE AULA !!!~10,895,405~2~25~759~https://www.youtube.com/watch?v=3DOs2hoRZAJY4
OS AVENTUREIROS FORAM CONGELADOS PELO DR. MAUMAU COM UMA NOVA INVEN=C3=87=C3=83O DO VIL=C3=83O !!!~1,542,511~2~25~759~https://www.youtube.com/watch?v=3DsYbfFiHKMdU
A FADA MARILUCIA VIROU DO MAL E CAPTUROU A AVENTUREIRA VERMELHA~2,299,454~2~25~759~https://www.youtube.com/watch?v=3D4vqscV9Bemc
OS ALUNOS DA ESCOLA S=C3=83O OS AVENTUREIROS NA VIDA REAL???~2,743,978~2~25~759~https://www.youtube.com/watch?v=3D4biv_V0uJ1I
OS AVENTUREIROS JOGAM PIQUE ESCONDE COM OS VIL=C3=95ES (DESAFIO)~1,907,062~2~25~759~https://www.youtube.com/watch?v=3DHzkf2_KMif0
CAMILA E DANIEL N=C3=83O PODEM MAIS FICAR JUNTOS NA ESCOLA !!!~595,681~2~25~759~https://www.youtube.com/watch?v=3DxNICRRrInOU
AVENTUREIRA AMARELA SE TORNOU VAMPIRA! (FOI MORDIDA)~3,595,755~2~25~759~https://www.youtube.com/watch?v=3D8tLO0shyA_8
LUCCAS NETO E O CH=C3=81 DE BEB=C3=8A~8,108,439~2~25~759~https://www.youtube.com/watch?v=3DFM1Qr7i_-KU
OS AVENTUREIROS FAZEM O DESAFIO COM SLIME - LUCCAS vs GI~8,631,071~2~25~759~https://www.youtube.com/watch?v=3DXWR9uDQ3IrU
A DIRETORA DA MINHA ESCOLA =C3=89 CRINGE E FORA DE MODA !!! (LUCCAS TOON)~1,052,329~2~25~759~https://www.youtube.com/watch?v=3DdPE6ZD9c7qE
DUAS SEREIAS SE ENFRENTARAM !!! QUEM VENCEU~3,199,031~2~25~759~https://www.youtube.com/watch?v=3Dvm8rKvkGWMc
GIOVANNA FOI PARA DETEN=C3=87=C3=83O POR 1 DIA !!!~2,252,899~2~25~759~https://www.youtube.com/watch?v=3DhPeh9EsR_lI
LUCCAS NETO FAZENDO POP IT DE MASSINHA (FA=C3=87A VOC=C3=8A TAMB=C3=89M)~5,017,382~2~25~759~https://www.youtube.com/watch?v=3DQi_KAqyB-JY
LUCCAS E GI COLORINDO COM APENAS 3 CORES - DESAFIO~3,698,685~2~25~759~https://www.youtube.com/watch?v=3DllA-wXFuJrg
AS ALUNAS DA ESCOLA FORAM ROUBADAS! (S=C3=89RIE INFANTIL EPIS=C3=93DIO 2)~1,519,070~2~25~759~https://www.youtube.com/watch?v=3Dp5ZLwrcPYD4
LUCCAS NETO CRIOU UMA ESCOLA DE AVENTUREIROS DE VERDADE! (S=C3=89RIE INFANTIL EPIS=C3=93DIO 1)~2,790,942~2~25~759~https://www.youtube.com/watch?v=3D3wvvGTtEX3M
O MAPA DO TESOURO 2 =E2=80=93 Nosso Lugar (M=C3=BAsica Oficial do Novo Filme do Luccas)~875,015~2~25~759~https://www.youtube.com/watch?v=3DbOYse4IPkew
COMO CONQUISTAR A GAROTA OU O GAROTO QUE VOC=C3=8A GOSTA NA ESCOLA !!!~1,808,513~2~25~759~https://www.youtube.com/watch?v=3DpN5iVfs6PC8
O SUPER DESAFIO DO CABO DE GUERRA CONTRA OS VILOES DA CIDADE~3,915,449~2~25~759~https://www.youtube.com/watch?v=3D2WFexDPxzME
PASSAMOS A NOITE EM UMA FLORESTA ASSUSTADORA !!!~901,454~2~25~759~https://www.youtube.com/watch?v=3DsHSYZ3eq4Nw
LUCCAS NETO EM: O MAPA DO TESOURO 2 (TRAILER OFICIAL)~546,408~2~25~759~https://www.youtube.com/watch?v=3DLF6hLr7MiVE
UMA AVENTURA NA FLORESTA AMAZ=C3=94NICA~1,571,203~2~25~759~https://www.youtube.com/watch?v=3DiaKZnw35iOw
GINCANA NA AULA DE EDUCA=C3=87=C3=83O F=C3=8DSICA DA ESCOLA FANT=C3=81STICA !!!~1,195,564~2~25~759~https://www.youtube.com/watch?v=3D98G7tEXuK54
VAZOU CENAS DO FILME O MAPA DO TESOURO 2 DE GRA=C3=87A !!! (NOVO FILME DO LUCCAS NETO)~4,274,372~2~25~759~https://www.youtube.com/watch?v=3DExELCfcJilo
PANDORA HIPNOTIZA OS AVENTUREIROS COM UM COLAR M=C3=81GICO !!! (EPIS=C3=93DIO COM DESENHO ANIMADO)~1,398,941~2~25~759~https://www.youtube.com/watch?v=3DlDGgmxaEPiI
LUCCAS NETO AJUDOU A FADA DO DENTE E GANHOU UMA MOEDA~1,933,447~2~25~759~https://www.youtube.com/watch?v=3DC6WyJlaDlII
LUCCAS NETO E GI VIRARAM SUPER HER=C3=93IS COM UMA VARINHA M=C3=81GICA (LADYBUG E FLASH)~3,211,418~2~25~759~https://www.youtube.com/watch?v=3DVreZiLI0YWk
ANA E DANIEL EST=C3=83O NAMORANDO !!! CAMILA E RAFAEL FICAM TRISTES~2,053,009~2~25~759~https://www.youtube.com/watch?v=3DHMkguTF_TAY
A PANDORA VIROU A NOVA DIRETORA DA ESCOLA E TIROU A PAZ DOS ALUNOS !!!~1,719,845~2~25~759~https://www.youtube.com/watch?v=3DrLLCWzdHHZs
RAISSA COLOU NA PROVA USANDO UM CELULAR E A PROFESSORA DESCOBRIU TUDO !!!~2,517,384~2~25~759~https://www.youtube.com/watch?v=3Dsk64oSLZRhw
PIQUE ESCONDE NA ESCOLA USANDO A LETRA DO NOME - DESAFIO~5,214,656~2~25~759~https://www.youtube.com/watch?v=3DTKYA_AKE-Eo
O CAMPEONATO DE QUEM COME MAIS NA ESCOLA FANT=C3=81STICA !!!~3,114,192~2~25~759~https://www.youtube.com/watch?v=3DVI5xEyiVJls
A CORRIDA DE SACO MAIS DIVERTIDA DO MUNDO !!!~1,162,178~2~25~759~https://www.youtube.com/watch?v=3DC7ec01JWZ7Y
GI TENTA V=C3=81RIAS PROFISS=C3=95ES SEM ESTUDAR E SE DA MAL~914,847~2~25~759~https://www.youtube.com/watch?v=3DDedl6cP1VDc
N=C3=83O ACREDITO! TIREI A JESSI O LUCCAS NETO E A GI BRILHANTES EM UM PACOTINHO DE FIGURINHA~482,339~2~25~759~https://www.youtube.com/watch?v=3DQwc3nX44t8s
OS AVENTUREIROS VIRARAM CACHORRINHOS~1,996,576~2~25~759~https://www.youtube.com/watch?v=3DnAm_HZFBJV4
ENCONTRO ROM=C3=82NTICO COM LUCCAS NETO E JESSI (OU DESASTRE)~1,621,396~2~25~759~https://www.youtube.com/watch?v=3DS4gN0K_pNGk
LUCCAS NETO E A MAIOR TROSLAGEM DE CHOCOLATE NA ESCOLA !!! IRM=C3=83O vs IRM=C3=83~3,561,674~2~25~759~https://www.youtube.com/watch?v=3Dfs3NvRP_Ox4
OS AVENTUREIROS CRIARAM UMA CIDADE NO MINECRAFT~881,506~2~25~759~https://www.youtube.com/watch?v=3Dn5GnfLd0fjc
ANA RECEBEU UM BEIJO DE AMOR DO CRUSH VERDADEIRO~2,437,736~2~25~759~https://www.youtube.com/watch?v=3DAyAN6Vf8LWw
GIOVANNA FINGE ESTAR DOENTE PARA FALTAR AULA !!! LUCCAS TOON~1,220,913~2~25~759~https://www.youtube.com/watch?v=3D3V1ndVVOhhg
