title~views~uptime_y~uptime_m~uptime_d~link
Naach Meri Jaan Full Video - Tubelight | Salman Khan | Pritam | Kamaal Khan, Nakash Aziz, Dev N |4K~16,087~0~2~50~https://www.youtube.com/watch?v=3DDJdSFfTgA-4
Sunoh | The Archies | Zoya Akhtar | Agastya, Dot., Khushi, Mihir, Suhana, Vedang, Yuvraj | Ankur T~23~0~2~50~https://www.youtube.com/watch?v=3D9ozRrelI7jc
Abhi Mujh Mein Kahin - Times of Music | Ankush Bharadwaj | Ajay - Atul | Kalyan Ji~108,851~3~38~1145~https://www.youtube.com/watch?v=3D8i301CrVVuM
Shukran Allah - Times Of Music | Abhay Jodhpurkar | Salim-Sulaiman | Pyarelal~67,990~3~38~1145~https://www.youtube.com/watch?v=3DELIQ9o7U-rE
NAIYYO - Official Music Video | AKASA x Raftaar | Latest Hit 2020~30,067,184~3~38~1145~https://www.youtube.com/watch?v=3DpzsbW80gnck
Sony Music India presents the #MusicThatMadeMe initiative.~62,362~3~38~1145~https://www.youtube.com/watch?v=3DDLemGXmLUBk
Lockdown, new normal &amp; beyond #PapaHainNa feat. Shaan | Happy #FathersDay~9,540,678~3~38~1145~https://www.youtube.com/watch?v=3D207SeO3dLiw
Shayad - Chaahat Kasam Nahi Hai | Pritam | Arijit Singh~9,558,798~3~38~1145~https://www.youtube.com/watch?v=3D9-LH8ABADdo
DripReport =E2=80=93 Skechers (feat. Badshah) | Official Video~10,806,551~3~38~1145~https://www.youtube.com/watch?v=3D0kjYCDqVDbI
Fankaar - Crowd | Juggy Gill | Latest Punjabi Song 2020~297,368~3~38~1145~https://www.youtube.com/watch?v=3DivjwnteVGss
Shayad - Aaj Kal | Pritam | Arijit Singh~512,297~3~38~1145~https://www.youtube.com/watch?v=3DO9CEnnKRbDs
We Will Rise - Unlock 1.0 | Uthenge Hum | A film for India | Virtual Bharat | Bharatbala~66,481~3~38~1145~https://www.youtube.com/watch?v=3Du6ppmW7bfVo
Uthenge Hum (=E0=A4=89=E0=A4=A0=E0=A5=87=E0=A4=82=E0=A4=97=E0=A5=87 =E0=A4=B9=E0=A4=AE) - Unlock 1.0 | We Will Rise | A film for India | Virtual Bharat | Bharatbala~16,704~3~38~1145~https://www.youtube.com/watch?v=3DjKTPFTZbRzI
Deewane To Deewane Hain - Shweta Shetty | The Essential Mix | DJ Suketu~104,468~3~38~1145~https://www.youtube.com/watch?v=3DdaXPdhv-BsU
Aana Mere Pyar Ko l New Version l Aki Kumar~637,052~3~38~1145~https://www.youtube.com/watch?v=3DwaAmX91RPMs
Badshah - Genda Phool (Gujarati Version) | Jacqueline Fernandez | Bhoomi Trivedi | Official Video~5,896,723~3~38~1145~https://www.youtube.com/watch?v=3D0d_W9PdsMeQ
Yaadein - Official Music Video | THEMXXNLIGHT | Manasvi Mamgai | Glitchrealm~1,074,159~3~38~1145~https://www.youtube.com/watch?v=3DHA4FRXsr6fI
Young Shahrukh - Official Video | Tesher | Latest Viral Song~21,989,404~3~38~1145~https://www.youtube.com/watch?v=3DctUvZCOa4Hc
Badshah - Toxic | Payal Dev | Ravi Dubey | Sargun Mehta | Official Music Video 2020~15,580,802~3~38~1145~https://www.youtube.com/watch?v=3DIj3MThuCbu4
Neele Neele Ambar Par - The Essential Mix | Kalaakaar | Kishore Kumar | DJ Suketu~117,926~3~38~1145~https://www.youtube.com/watch?v=3DxxLspGUVMqw
Love Aaj Kal - Official Mashup | Sara &amp; Kartik | Pritam | DJ Kiran Kamath~1,090,021~3~38~1145~https://www.youtube.com/watch?v=3DZyRc7jn2uNE
Tum Mile - Title Track | Emraan, Soha | Pritam | Neeraj Shridhar | The Essential Mix | DJ Suketu~291,565~3~38~1145~https://www.youtube.com/watch?v=3DW090BzZj3BE
Vayu =E2=80=93 Mummy | Official Lyric Video | Vaibhav Pani | #MummyKoBolo~4,132,115~3~38~1145~https://www.youtube.com/watch?v=3DypcZlp8sTks
Kal Ho Na Ho - Title Track | Sonu Nigam | Shah Rukh, Preity, Saif | The Essential Mix | DJ Suketu~141,833~3~38~1145~https://www.youtube.com/watch?v=3DoadRZLAnoV4
Shayad - Official Remix | Love Aaj Kal | Sara &amp; Kartik | Pritam | Arijit | DJ Angel | Abhijeet Patil~233,348~3~38~1145~https://www.youtube.com/watch?v=3DuHBD8-557_c
Naagin - Remix Video | AKASA &amp; Aastha | Vayu | Puri | FROZT~246,115~3~38~1145~https://www.youtube.com/watch?v=3DUBkIg1p-Znw
Intezaar - Official Music Video | THEMXXNLIGHT feat. Ikka | Sledgren | Tejasswi Prakash~4,083,338~3~38~1145~https://www.youtube.com/watch?v=3DFd1E1HwFEco
Yeh Dooriyan - Official Remix | Love Aaj Kal | Sara, Kartik| Pritam| Mohit Chauhan| DJ Akhil Talreja~807,256~3~38~1145~https://www.youtube.com/watch?v=3DycFsvtswN9c
Video Bana De | Sukh - E Muzical Doctorz | Aastha Gill | Jaani | Latest Hit Song 2020~146,197,198~3~38~1145~https://www.youtube.com/watch?v=3DYaTL5InMpkg
Mareez-E-Ishq - Reload Version | Sharib &amp; Toshi Feat. Sharib | Latest Love Song 2020~689,798~3~38~1145~https://www.youtube.com/watch?v=3DPFlkgTR1uwI
Rahogi Meri =E2=80=93 Official Remix | Love Aaj Kal | Kartik &amp; Sara | Pritam | Arijit | DJ Shadow Dubai~149,518~3~38~1145~https://www.youtube.com/watch?v=3DsL6nDPGk_yY
Mehrama =E2=80=93 Official Remix | Love Aaj Kal | Kartik | Sara | Pritam | Darshan Raval | Antara | DJ Angel~3,039,549~3~38~1145~https://www.youtube.com/watch?v=3D8tuShv57GqM
Celebrating Shayad Feat. Armaan Mailk, Arjun Kanungo, Emma Heesters and Fans~335,078~3~38~1145~https://www.youtube.com/watch?v=3DDOIavfyX5Nk
Dhoondti Firaan - Official Music Video | The Yellow Diary | AKASA | Rab Raakha~6,283,772~3~38~1145~https://www.youtube.com/watch?v=3DdLbqmoZu9J8
Genda Phool - Official Behind The Scenes | Badshah | Jacqueline Fernandez~2,124,844~3~38~1145~https://www.youtube.com/watch?v=3DP3KL8VdofOU
Akshara Singh - Ek Lakh Ka Lehnga | Vinay Vinayak | Bhojpuri Superhit Song 2020~4,982,728~3~38~1145~https://www.youtube.com/watch?v=3DnYacTJ3pv6g
Jazzy B - All Eyez On Me | Feat. Roach Killa |  Latest Punjabi Hit Song 2020~7,268,836~3~38~1145~https://www.youtube.com/watch?v=3DdHjqQ82UA9I
Haan Main Galat Remix- Love Aaj Kal | Kartik, Sara | Pritam | Arijit Singh | Shashwat | DJ Aqeel~989,788~3~38~1145~https://www.youtube.com/watch?v=3DFa6Cq30hdgA
Masoom Sharma - Namaz | Amanraaj Gill | New Haryanvi Songs Haryanavi 2020~1,772,593~3~38~1145~https://www.youtube.com/watch?v=3DKVV0DRh3DBY
Akshara Singh - Ek Lakh Ka Lehnga | Vinay Vinayak | Official Teaser~127,772~3~38~1145~https://www.youtube.com/watch?v=3DL4U1r7RBW3Y
Badshah =E2=80=93 Genda Phool | Jacqueline Fernandez | Payal Dev | Hit Anthem of the Year 2021~967,850,673~3~38~1145~https://www.youtube.com/watch?v=3DSD4Z8dlZPd8
Samar Singh - Pulliya | Vinay Vinayak | Latest Bhojpuri Hit 2020~8,268,767~3~38~1145~https://www.youtube.com/watch?v=3DjUi2Tc-wCHc
Badshah 2020~549,827~3~38~1145~https://www.youtube.com/watch?v=3DIcLZwFo1kRE
Dino James =E2=80=93 Wishlist feat Kaprila  | Official Music Video~74,430,405~3~38~1145~https://www.youtube.com/watch?v=3DhFGG7T3Mq3w
Veer Sahu - Devdas | Pranjal Dahiya | Kaka | Deepesh Goyal | Latest Haryanvi Song 2020~5,623,690~3~38~1145~https://www.youtube.com/watch?v=3DqVL5cnSSk-Q
Dil Khol Do - Official Music Video | Benny Dayal | Sidharth Malhotra &amp; Kriti Kharbanda~30,194,870~3~38~1145~https://www.youtube.com/watch?v=3Dgo5Aqqqzqtg
Jee Karr Daa - Dance Cover | Harrdy Sandhu | Ft. Sonali B, Dhanashree V &amp; Svetana K~394,168~3~38~1145~https://www.youtube.com/watch?v=3DgKO-CA5dTDo
Fotty Seven feat Badshah | Boht Tej | Latest Rap Song 2020~39,689,891~3~38~1145~https://www.youtube.com/watch?v=3Dqgqeeo2Enfg
Dinesh Lal Nirahua | Lobher Kehtiya Sorry | Vinay Vinayak | Hit Bhojpuri Song 2020~11,782,110~3~38~1145~https://www.youtube.com/watch?v=3DaaCuaoTbuo0
Mashallah - Official Music Video | THEMXXNLIGHT feat. Sukriti Kakar &amp; Prakriti Kakar~11,909,468~3~38~1145~https://www.youtube.com/watch?v=3DN5ZWfMsrRws
Shayad Smule Cover contest | Love Aaj Kal~87,712~3~38~1145~https://www.youtube.com/watch?v=3DgwBOhgR0KbU
Teri Nazar - Official Music Video | 99 Songs | A R Rahman | Shashwat Singh | Ehan B | Edilsy V~11,575,002~3~38~1145~https://www.youtube.com/watch?v=3DYWze5_1Dyd8
Veer Sahu - Devdas | Teaser | Pranjal Dahiya | Deepesh Goyal | Latest Haryanvi Song 2020~151,790~3~38~1145~https://www.youtube.com/watch?v=3DquH0zlohXK8
Jwalamukhi (Female Version) - A R Rahman | Poorvi Koutish | Shashwat Singh~4,700,521~3~38~1145~https://www.youtube.com/watch?v=3Ds3azYiTnMlk
Masoom Sharma - Batwara | New Haryanvi Songs Haryanavi 2020~1,920,180~3~38~1145~https://www.youtube.com/watch?v=3DclBJiKqpFD8
Harrdy Sandhu  - Jee Karr Daa | Amyra Dastur | Akull | Mellow D  | Official Music Video 2020~56,607,801~3~38~1145~https://www.youtube.com/watch?v=3De20EFLNwHuQ
Tiyachu- Aki Kumar l Official Music Video~1,411,979~3~38~1145~https://www.youtube.com/watch?v=3DmI2qnV8Zk_g
Shayad -Remix | Love Aaj Kal | Kartik | Sara | Arushi | Pritam | Arijit Singh | DJ Chetas~1,384,413~3~38~1145~https://www.youtube.com/watch?v=3DWC77JpjjwSs
Baatein Karo - Official Music Video | Vayu, Vaibhav Pani | Liana Hu, Shray Rai Tiwari~23,486,920~3~38~1145~https://www.youtube.com/watch?v=3DbzkdY9JDgSQ
Rehne Do Na - Official Music Video | Guilty | Kiara Advani, Akansha Ranjan, Gurfateh | Ankur Tewari~1,265,990~3~38~1145~https://www.youtube.com/watch?v=3DuHV3gX-QTKU
Champion - Parichay | Pardhaan | RAGA | Haji Springer | Ace | Latest Hindi Rap Song 2020 | Hip Hop~1,906,050~3~38~1145~https://www.youtube.com/watch?v=3DR3e3hzQ4nrk
Teri Deewani - Swaraag | Folk-Fusion~601,402~3~38~1145~https://www.youtube.com/watch?v=3DzGpW0amQVqc
Naina Churaye - Official Music Video | Gourov =E2=80=93 Roshin | Feat. Danish Sabri~52,377~3~38~1145~https://www.youtube.com/watch?v=3DHPtIx2Z_Mxs
Yeh Dooriyan - Official Music Video | Love Aaj Kal | Sara &amp; Kartik | Pritam | Mohit Chouhan~28,437,710~3~38~1145~https://www.youtube.com/watch?v=3DyJqcJE2RL8E
Aur Tanha - Love Aaj Kal | Kartik Aaryan | Sara Ali Khan | Pritam | KK~3,872,288~3~38~1145~https://www.youtube.com/watch?v=3D9evpCxyk1hg
Vishal Gagan - Khali Pocket | Bhojpuri Superhit Song 2020~39,850~3~38~1145~https://www.youtube.com/watch?v=3DBG0DUVaaHqk
Ranjhey Wala I Love You - Official Music Video | Gourov =E2=80=93 Roshin | Feat. Yasser Desai~1,484,989~3~38~1145~https://www.youtube.com/watch?v=3D922pfKSWWNA
Padharo Mhare Des (=E0=A4=AA=E0=A4=A7=E0=A4=BE=E0=A4=B0=E0=A5=8B =E0=A4=AE=E0=A5=8D=E0=A4=B9=E0=A4=BE=E0=A4=B0=E0=A5=87 =E0=A4=A6=E0=A5=87=E0=A4=B6) -  Swaraag | Folk-Fusion~574,837~3~38~1145~https://www.youtube.com/watch?v=3DCL9ibGHUjY0
Jwalamukhi - Official Music Video | 99 Songs | @ARRahman  | Arijit Singh~18,856,960~3~38~1145~https://www.youtube.com/watch?v=3De01g3pC4ZOo
The Oracle - 99 Songs | @ARRahman~618,639~3~38~1145~https://www.youtube.com/watch?v=3DA9DI13NF7fY
TAARE - Sidhu Moosewala &amp; Harlal Batth  | Latest Punjabi Song 2020~55,838,165~3~38~1145~https://www.youtube.com/watch?v=3DyIiAyoLZ9U0
Vipin Mehendipuriya - Dehati | Revolver Rani | New Haryanvi Songs Haryanavi 2020~179,685~3~38~1145~https://www.youtube.com/watch?v=3DNzGYaeiheVc
Raja Kumari - Bindis and Bangles (Official Music Video)~5,476,066~3~38~1145~https://www.youtube.com/watch?v=3DLzRpisE3wuI
Rahogi Meri - Love Aaj Kal | Kartik Aaryan | Sara Ali Khan | Pritam | Arijit Singh~23,316,808~3~38~1145~https://www.youtube.com/watch?v=3DtGs7iLem1cE
Bindis and Bangles - Official Teaser | Raja Kumari~248,029~3~38~1145~https://www.youtube.com/watch?v=3DcYOt76LMYEQ
Rab Raakha - Official Music Video | The Yellow Diary~6,708,862~3~38~1145~https://www.youtube.com/watch?v=3DbSx4yP0udeA
Mehrama - Love Aaj Kal | Kartik | Sara | Pritam | Darshan Raval | Antara~174,637,869~3~38~1145~https://www.youtube.com/watch?v=3DHYUpNJJELeE
Malini Awasthi - Banno Re Banno | Vinay Vinayak | Bhojpuri Superhit Song 2020~66,369~3~38~1145~https://www.youtube.com/watch?v=3D7PbcabzYjI0
Amrita Dixit - Balam Bhojpuriya | Latest Bhojpuri Hits 2020~303,571~3~38~1145~https://www.youtube.com/watch?v=3D8GW3tXr97r0
Dj Devil - Taati  ( =E0=A4=A4=E0=A4=BE=E0=A4=A4=E0=A5=80 ) =F0=9F=94=A5 =F0=9F=94=A5   | Alina Rai | Official Music Video~2,410,073~3~38~1145~https://www.youtube.com/watch?v=3DJyRY-x0VePY
Haan Main Galat - Love Aaj Kal | Kartik, Sara | Pritam | Arijit Singh | Shashwat~166,334,904~3~38~1145~https://www.youtube.com/watch?v=3DyRB0xbKDebo
Sona Singh - Aag Lage Basti Mein | Latest Bhojpuri Romantic Hit Song 2020~2,097,602~3~38~1145~https://www.youtube.com/watch?v=3D2_eHcGy3eYc
Aastha Gill =E2=80=93 Hermosa | D Soldierz | Aashim Gulati | Official Music Video~19,816,049~3~38~1145~https://www.youtube.com/watch?v=3DOF5jyz8SOOY
Shayad - Love Aaj Kal | Kartik | Sara | Arushi | Pritam | Arijit Singh~298,546,048~3~38~1145~https://www.youtube.com/watch?v=3DMJyKN-8UncM
Rakesh Mishra - Lanka Mein Kooda Ji | Priya Dubey | Latest Bhojpuri Hit Song 2020~279,560~3~38~1145~https://www.youtube.com/watch?v=3D6PJWNOI0R5E
Manish Guru - Tere Bina | Vinay Vinayak | Latest Bhojpuri Romantic Songs 2020~97,728~3~38~1145~https://www.youtube.com/watch?v=3DYu68cDn4mso
Dooriyan - Dino James ft. Kaprila [Official Music Video]~34,733,499~3~38~1145~https://www.youtube.com/watch?v=3DsLykke8q2ls
Purane Note - Ruchika Jangid | Sanju Khewriya, Sonika Singh | Latest Haryanvi Songs Haryanavi 2020~296,800~3~38~1145~https://www.youtube.com/watch?v=3DOfGxtSjqAo8
Shivam Bihari - 3AM Bhore Bhore | Vinay Vinayak | Bhojpuri Romantic 2020~130,374~3~38~1145~https://www.youtube.com/watch?v=3D8uco-FcdHbw
Ki Kehna - Official Music Video | QARAN ft. R3HAB | Latest Hit 2019~10,882,672~3~38~1145~https://www.youtube.com/watch?v=3DQ_giTmKS09Y
ibis Music - Swagsthaan -Aaayo Pardesi Medley(Live)~51,745~3~38~1145~https://www.youtube.com/watch?v=3DSuDCfXK-dsA
Let's Crack It - Student Anthem | Naezy | Dub Sharma~17,481,471~3~38~1145~https://www.youtube.com/watch?v=3DV0ejQDKE4w8
Diljit Dosanjh - Surma | Sonam Bajwa | Jatinder Shah | Arvindr Khaira | Latest Punjabi Song 2019~51,527,530~3~38~1145~https://www.youtube.com/watch?v=3DFN2XDrAC3XM
Smile Deke Dekho - Alia Bhatt, Ranbir Kapoor | Amit Trivedi, Sunidhi Chauhan, Nakash Aziz , Vayu~127,765,249~3~38~1145~https://www.youtube.com/watch?v=3DPp-3ZAfAc8A
Mohan Rathore &amp; Antra Singh Priyanaka  - Jalebi | Bhojpuri Dance Hit 2019~6,993,092~3~38~1145~https://www.youtube.com/watch?v=3DJdsF1SenwVw
ibis Music =E2=80=93 Hari + Sukhmani =E2=80=93 Baagay (Live)~96,449~3~38~1145~https://www.youtube.com/watch?v=3DZjFD4cis3hw
Ninja - Begana | Sukh Sandhu | Beat Inspector | Latest Punjabi Song 2019~5,182,209~3~38~1145~https://www.youtube.com/watch?v=3DJ7bzOLcZRDE
Akhiyan | Gourov - Roshin | Papon | Mr. MNV | Gima | Latest Love Song #EkTarfaPyaar~8,529,898~3~38~1145~https://www.youtube.com/watch?v=3DsKhbYRPm3eE
Harrdy Sandhu - Dance Like  | Lauren Gottlieb | Jaani | B Praak  | Latest Hit Song 2019~144,597,138~3~38~1145~https://www.youtube.com/watch?v=3DvXuO3Yg6yKE
Tareefan | Badshah | Straight Up Punjab~1,321,358~3~38~1145~https://www.youtube.com/watch?v=3DBvM-RBPd2mI
She Move it Like | Badshah | Straight Up Punjab~30,967,940~3~38~1145~https://www.youtube.com/watch?v=3DJzL5w3xUUS0
Mercy | Badshah | Straight Up Punjab~893,021~3~38~1145~https://www.youtube.com/watch?v=3DGr5Ce7zyT6k
Dum Tara =E2=80=93 Revisited by Anushka R &amp; Suchitra~42,497~3~38~1145~https://www.youtube.com/watch?v=3D8a4UgImzZfk
Paagal | Badshah | Straight Up Punjab~739,722~3~38~1145~https://www.youtube.com/watch?v=3DgHXDM0LDaE4
Kala Tikka | Badshah | Aastha Gill | Straight Up Punjab~8,882,904~3~38~1145~https://www.youtube.com/watch?v=3DgvXHevKCI7I
The Bala Mashup | Ayushmann | Bhumi | Yami | Kiran Kamath~379,403~3~38~1145~https://www.youtube.com/watch?v=3D1BsfpspOxBA
Laung Gawacha | Harshdeep Kaur | Straight Up Punjab~242,393~3~38~1145~https://www.youtube.com/watch?v=3DLDib2Xriio0
Jind Mahi | Harshdeep Kaur | Straight Up Punjab~176,223~3~38~1145~https://www.youtube.com/watch?v=3DQVTrK04wx2U
Chan Kithan | Harshdeep Kaur | Straight Up Punjab~83,259~3~38~1145~https://www.youtube.com/watch?v=3DCgWHfMsm2_Q
Hawaa Banke Jo Tu Aaye - Yeh Saali Aashiqui | Armaan Malik | Vardhan Puri | Shivaleeka Oberoi~7,511,366~3~38~1145~https://www.youtube.com/watch?v=3DsyLXrM5SqxU
Kale Rang Da Paranda | Harshdeep Kaur | Straight Up Punjab~155,110~3~38~1145~https://www.youtube.com/watch?v=3DQe69vECAIBg
Ik Onkar | Harshdeep Kaur | Straight Up Punjab~98,890~3~38~1145~https://www.youtube.com/watch?v=3DqyPoaNCrN8A
Dinesh Lal Nirahua &amp; Amrapali Dubey - Love Dahej | Vinay Vinayak | Bhojpuri Hit 2019~11,961,620~3~38~1145~https://www.youtube.com/watch?v=3DomLVnuS1Rt4
Illegal Weapon | Jasmine Sandlas | Straight Up Punjab~3,241,713~3~38~1145~https://www.youtube.com/watch?v=3DELepR_Sfjy4
Sip Sip | Jasmine Sandlas | Straight Up Punjab~414,472~3~38~1145~https://www.youtube.com/watch?v=3DYX_beCypPuY
Baddal | Jasmine Sandlas | Straight Up Punjab~230,162~3~38~1145~https://www.youtube.com/watch?v=3DzXSojFpWVtg
Folk Medley - Chitta Kukkad|Madhaniyan|Jutti Kasoori|Heere Heere|Jasmine Sandlas|Straight Up Punjab~496,315~3~38~1145~https://www.youtube.com/watch?v=3DY08FPbrwSfo
Gal Ban Gayee | Sukhbir | Straight Up Punjab~2,493,237~3~38~1145~https://www.youtube.com/watch?v=3DdUtH4px2yOA
Dowain Jaaniya | Sukhbir | Straight Up Punjab~551,259~3~38~1145~https://www.youtube.com/watch?v=3DR1MxQGOvuH8
Punjabi Munde | Sukhbir | Straight Up Punjab~523,120~3~38~1145~https://www.youtube.com/watch?v=3D5aNaifi6u2c
Sade Dil Vich | Sukhbir | Straight Up Punjab~526,319~3~38~1145~https://www.youtube.com/watch?v=3DRx3FEk1AhPo
Taare Gin Gin | Sukhbir | Straight Up Punjab~11,969,229~3~38~1145~https://www.youtube.com/watch?v=3DHMo0Y9SUq0U
Gud Naal | AKASA | Straight Up Punjab~120,833~3~38~1145~https://www.youtube.com/watch?v=3DZ4_b5pnWJc8
Jugni | AKASA | Straight Up Punjab~195,887~3~38~1145~https://www.youtube.com/watch?v=3DRq2vA_6jKtE
Heer | AKASA | Straight Up Punjab~77,729~3~38~1145~https://www.youtube.com/watch?v=3DImaZ4L5Khjs
Full Performance | Panjabi MC | Straight Up Punjab~244,667~3~38~1145~https://www.youtube.com/watch?v=3D-q0QVzigyMk
Mundian Tu Bach Ke | Panjabi MC | Straight Up Punjab~2,335,486~3~38~1145~https://www.youtube.com/watch?v=3DH2gmeNH_oZ0
Bewaqoofi - Yeh Saali Aashiqui | Vardhan Puri | Shivaleeka Oberoi | Armaan Malik | Hitesh Modak~1,907,531~3~38~1145~https://www.youtube.com/watch?v=3D6qoS0g0AO9s
Manali Trance | Neha Kakkar | Straight Up Punjab~9,439,979~3~38~1145~https://www.youtube.com/watch?v=3Dwtc4ZwSkYWg
Kala Sha Kala | Neha Kakkar | Straight Up Punjab~1,009,031~3~38~1145~https://www.youtube.com/watch?v=3D_Q6RVCRSerI
Sorry Song | Neha Kakkar | Straight Up Punjab~2,021,113~3~38~1145~https://www.youtube.com/watch?v=3DrwC93uETzYM
La La La | Neha Kakkar | Straight Up Punjab~2,263,316~3~38~1145~https://www.youtube.com/watch?v=3DoMcWtuFL7hA
Kar Gayi Chull | Neha Kakkar | Straight Up Punjab~4,479,246~3~38~1145~https://www.youtube.com/watch?v=3DAKOcJgBV8Wo
Kali Teri Gut | Tony Kakkar | Straight Up Punjab~554,294~3~38~1145~https://www.youtube.com/watch?v=3DYx3clmAWzec
Dheeme Dheeme Medley | Tony Kakkar | Straight Up Punjab~1,640,461~3~38~1145~https://www.youtube.com/watch?v=3D44Nza8R_Ark
Ruka Hoon Duet | Jigar Saraiya | Sachin - Jigar | Shalmali Kholgade | Official Music Video~490,126~3~38~1145~https://www.youtube.com/watch?v=3DkfBaDFfk9co
Yaar Tera Lit | Mickey Singh | Pam | Straight Up Punjab~2,557,221~3~38~1145~https://www.youtube.com/watch?v=3Dkqu6YyKmoLs
Kand | Mickey Singh | Straight Up Punjab~41,399~3~38~1145~https://www.youtube.com/watch?v=3DaWxh4jGAESI
Pinda Vicho Pind | Mickey Singh | Straight Up Punjab~189,557~3~38~1145~https://www.youtube.com/watch?v=3Ds7w42ip-gxQ
Mombattiye | Mickey Singh | Straight Up Punjab~2,426,447~3~38~1145~https://www.youtube.com/watch?v=3DX4Na95Z1m88
Phone | Mickey Singh | Straight Up Punjab~419,712~3~38~1145~https://www.youtube.com/watch?v=3DIAX4i0C7TpM
Sanki - Yeh Saali Aashiqui |Vardhan Puri|Shivaleeka Oberoi|Hitesh Modak|Arun HK|Tanveer Ghazi~3,013,375~3~38~1145~https://www.youtube.com/watch?v=3D26MMy9N0wsc
Sartaj | Raftaar | Rashmeet Kaur | Mr. Doss | Straight Up Punjab~4,616,958~3~38~1145~https://www.youtube.com/watch?v=3DgbGlW6rOC2M
Zindagi - Bala | Ayushmann Khurrana | Bhumi Pednekar | Sachin - Jigar | Papon | Bhargav Purohit~2,245,588~3~38~1145~https://www.youtube.com/watch?v=3DFqzWgEJiN3I
Warm Up | Raftaar | Deep Kalsi | Karma | Harjas | Kr$na | Straight Up Punjab~8,828,905~3~38~1145~https://www.youtube.com/watch?v=3DbZQATghBPVo
Baby Marvake Maanegi | Raftaar | Straight Up Punjab~874,024~3~38~1145~https://www.youtube.com/watch?v=3D5fAOCDEOYwk
Sheikh Chilli | Raftaar | Straight Up Punjab~3,603,628~3~38~1145~https://www.youtube.com/watch?v=3DEulkokR0qiw
Upar Neeche | Ranvir Shorey, Ankur Tewari, Sidd Coutto | Childrens Day Special~306,993~3~38~1145~https://www.youtube.com/watch?v=3D4nma_SaTFwg
Dilli Waali Baatcheet | Raftaar | Straight Up Punjab~980,398~3~38~1145~https://www.youtube.com/watch?v=3DuuDRtIQalt4
O Meri Jaan | RAJ BARMAN | Life In A Metro |  Rewind Version~398,685~3~38~1145~https://www.youtube.com/watch?v=3Dua_OwL62XCY
Tequila =E2=80=93 Bala | Ayushmann Khurrana | Yami Gautam | Sachin =E2=80=93 Jigar | Divya Kumar~12,452,396~3~38~1145~https://www.youtube.com/watch?v=3DHTnkTBzq4qk
Khatola - Ruchika Jangid, Somvir Kathurwal | Sanju Khewriya, Mahi| New Haryanvi Songs Haryanavi 2019~2,570,232~3~38~1145~https://www.youtube.com/watch?v=3DN-8eQ-iWgNI
Kadam Verma X Maden July x Bajaj x  - Tere Peeche (We Good) | Latest Punjabi Song 2019~330,245~3~38~1145~https://www.youtube.com/watch?v=3DkhkYoJAAYZQ
Hawaa Banke - Yeh Saali Aashiqui | Armaan Malik | Vardhan Puri | Shivaleeka Oberoi | Hitesh Modak~11,117,725~3~38~1145~https://www.youtube.com/watch?v=3Dn-YvawFuVBI
Paisa Paisa - Farhan Khan &amp; Shaikhspeare (Prod. by RASLA) | Official Music Video~205,981~3~38~1145~https://www.youtube.com/watch?v=3DrZZjjkgT9zA
The Deeps - List  feat. Diggaj Dharma | Archie | Latest Punjabi Song 2019~103,845~3~38~1145~https://www.youtube.com/watch?v=3DSsdeTzQTnHw
ibis Music =E2=80=93 AKASA =E2=80=93 Thug Ranjha(Live @ IBIS Gurgaon)~65,359~3~38~1145~https://www.youtube.com/watch?v=3DF7ikh4uh_qc
Pawan Singh | Hamaar Wala Dance | Vinay Vinayak | Aqeel Ali Remix | Official Video~1,041,129~3~38~1145~https://www.youtube.com/watch?v=3Db6PMilWiAJ8
Pyaar Toh Tha - Bala | Ayushmann | Yami | Bhumi | Sachin - Jigar | Jubin Nautiyal | Asees Kaur~21,410,530~3~38~1145~https://www.youtube.com/watch?v=3DeQnXxlFR_DY
Naah Goriye -Bala | Ayushmann Khurrana | Harrdy Sandhu | Swasti Mehul |B Praak | Jaani | Sonam Bajwa~106,371,604~3~38~1145~https://www.youtube.com/watch?v=3DBj_xaltfmEU
Yeh Waqt Mera Hai | Rabbit Sack C | Sunny Leone~19,042,391~3~38~1145~https://www.youtube.com/watch?v=3DigtdiMMdbCo
The Landers - Tarhthalli  | Meet Sehra | Official Music Video~7,567,531~3~38~1145~https://www.youtube.com/watch?v=3Do2ZjPk6Tbec
Bekadra  - Ruchika Jangid | Sonika Singh | Nitin Gill | KP Kundu | New Haryanvi Songs Haryanavi 2019~1,048,039~3~38~1145~https://www.youtube.com/watch?v=3DPqtYEp5ds0w
Don=E2=80=99t Be Shy Again - Bala|Ayushmann| Badshah|Yami|Bhumi|Shalmali|Rouge| Sachin - Jigar|Dr.Zeus~99,344,076~3~38~1145~https://www.youtube.com/watch?v=3D_PHchFX5qiE
Naagin - Vayu, Aastha Gill, AKASA, Puri | Official Music Video 2019~393,514,740~4~50~1511~https://www.youtube.com/watch?v=3DOi8q1zIGph0
Valam - Made In China | Arijit Singh, Priya Saraiya | Rajkummar Rao &amp; Mouni Roy | Sachin - Jigar~39,153,559~4~50~1511~https://www.youtube.com/watch?v=3DtQsIFoAzzRs
Dil Majboor Ba | Khushbu KT | Bhojpuri Song 2019 | Vinay Vinayak~88,285~4~50~1511~https://www.youtube.com/watch?v=3DWQkUCxGASfY
