title~views~uptime_y~uptime_m~uptime_d~link
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C 2023 =F0=9F=93=A6 =F0=9F=8E=A0 =D0=A3=D1=80=D0=B0! =D0=9D=D0=BE=D0=B2=D0=B0=D1=8F =D0=B8=D0=B3=D1=80=D0=B0! (=D0=A2=D1=80=D0=B5=D0=B9=D0=BB=D0=B5=D1=80) =F0=9F=91=B1=E2=80=8D=E2=99=80=EF=B8=8F=F0=9F=90=BB =D0=9D=D0=BE=D0=B2=D0=B0=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D1=8F 19 =D0=BE=D0=BA=D1=82=D1=8F=D0=B1=D1=80=D1=8F!~166,564~0~1~29~https://www.youtube.com/watch?v=3D_2WG5TczoPk
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8E=88 =D0=90=D0=BD=D0=B8=D0=BC=D0=B0=D1=88=D0=BA=D0=B8 =E2=AD=90=EF=B8=8F =D0=9D=D0=9E=D0=92=D0=90=D0=AF =D0=98=D0=A1=D0=A2=D0=9E=D0=A0=D0=98=D0=AF =E2=AD=90=EF=B8=8F =D0=97=D0=B0 =D1=81=D1=82=D0=B5=D0=BA=D0=BB=D0=BE=D0=BC =F0=9F=8D=AB=F0=9F=8D=AC (=D1=81=D0=B5=D1=80=D0=B8=D1=8F 8) =D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C 2023~753,838~0~1~33~https://www.youtube.com/watch?v=3D9Fc2mX3eJ0E
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A9=BA=F0=9F=A5=B0 =D0=97=D0=B4=D0=BE=D1=80=D0=BE=D0=B2=D1=8B =D0=B4=D1=83=D1=85=D0=BE=D0=BC =D0=B8 =D1=82=D0=B5=D0=BB=D0=BE=D0=BC! =F0=9F=A9=BA=F0=9F=A5=B0 =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~497,690~0~1~34~https://www.youtube.com/watch?v=3DvZ3vNLsAOFA
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A6=9C=F0=9F=92=8E=D0=9E=D1=81=D1=82=D1=80=D0=BE=D0=B2 =D1=81=D0=BE=D0=BA=D1=80=D0=BE=D0=B2=D0=B8=D1=89 =F0=9F=8E=AC =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA 41 =E2=8F=B0 30 =D0=BC=D0=B8=D0=BD=D1=83=D1=82 =F0=9F=98=84 =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9~419,943~0~1~36~https://www.youtube.com/watch?v=3DVn5DqBtNpFQ
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A7=9E=E2=80=8D=E2=99=80=EF=B8=8F=F0=9F=A4=AA=D0=A7=D1=83=D0=B4=D0=BE =D0=B2 =D0=BA=D0=BE=D1=81=D1=8B=D0=BD=D0=BA=D0=B5=F0=9F=A4=AA=F0=9F=A7=9E=E2=80=8D=E2=99=80=EF=B8=8F =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~10,028,263~1~13~394~https://www.youtube.com/watch?v=3DLWLOw4s_gDw
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=98=BA =D0=9A=D0=BE=D1=88=D0=BA=D0=B8-=D0=BC=D1=8B=D1=88=D0=BA=D0=B8 =F0=9F=90=AD =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA 34 =F0=9F=8E=AC 30 =D0=BC=D0=B8=D0=BD=D1=83=D1=82 =D1=81=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9~4,838,412~1~13~394~https://www.youtube.com/watch?v=3DAOkkHYy_t74
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =E2=98=80=EF=B8=8F=F0=9F=8C=B4=D0=9F=D1=80=D0=B8=D0=B2=D0=B5=D1=82, =D0=BB=D0=B5=D1=82=D0=BE!=F0=9F=8C=B4=E2=98=80=EF=B8=8F =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~8,244,284~1~13~394~https://www.youtube.com/watch?v=3DumfAyi8fEY8
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=94 =D0=90 =D0=BD=D1=83-=D0=BA=D0=B0, =D1=83=D0=B3=D0=B0=D0=B4=D0=B0=D0=B9-=D0=BA=D0=B0!=F0=9F=90=BC=F0=9F=8E=8B=D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~2,363,539~1~13~394~https://www.youtube.com/watch?v=3Day6uwsAsWI0
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8E=81=F0=9F=98=B4=D0=A8=D0=BA=D0=B0=D1=82=D1=83=D0=BB=D0=BA=D0=B0 =D1=81 =D1=81=D1=8E=D1=80=D0=BF=D1=80=D0=B8=D0=B7=D0=BE=D0=BC=F0=9F=90=B7(=D1=81=D0=B5=D1=80=D0=B8=D1=8F 97) Masha and the Bear 2022~18,899,460~1~13~394~https://www.youtube.com/watch?v=3DINvobloRLsg
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C 2022 =F0=9F=8E=81=F0=9F=98=B2=D0=A8=D0=BA=D0=B0=D1=82=D1=83=D0=BB=D0=BA=D0=B0 =D1=81 =D1=81=D1=8E=D1=80=D0=BF=D1=80=D0=B8=D0=B7=D0=BE=D0=BC (=D0=A2=D1=80=D0=B5=D0=B9=D0=BB=D0=B5=D1=80)=F0=9F=90=B7 =D0=9D=D0=BE=D0=B2=D0=B0=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D1=8F 26 =D0=BC=D0=B0=D1=8F!~1,066,118~1~13~394~https://www.youtube.com/watch?v=3DFLEecuJ4xyI
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8E=B5=F0=9F=98=8B =D0=92=D0=B5=D1=81=D0=B5=D0=BB=D1=8B=D0=B9 =D0=BF=D0=BB=D0=B5=D0=B9=D0=BB=D0=B8=D1=81=D1=82 =F0=9F=98=8B=F0=9F=8E=B5 =D0=9F=D0=B5=D1=81=D0=B5=D0=BD=D0=BA=D0=B8 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83~1,346,294~1~13~394~https://www.youtube.com/watch?v=3DvKwLSkSg4Jo
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=92=A5 =D0=9D=D0=9E=D0=92=D0=90=D0=AF =D0=A1=D0=95=D0=A0=D0=98=D0=AF! =F0=9F=92=A5=D0=92=D0=B5=D0=BD=D0=BE=D0=BA =D0=B8=D0=B7 =D0=BE=D0=B4=D1=83=D0=B2=D0=B0=D0=BD=D1=87=D0=B8=D0=BA=D0=BE=D0=B2=F0=9F=8C=BC=F0=9F=8C=BF =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83~55,929,045~1~13~394~https://www.youtube.com/watch?v=3DcjO_yorTfP8
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8C=9B=F0=9F=A7=99=F0=9F=8F=BB=D0=9D=D0=B5=D0=B6=D0=B4=D0=B0=D0=BD=D0=BD=D1=8B=D0=B5 =D0=BF=D1=80=D0=B8=D0=BA=D0=BB=D1=8E=D1=87=D0=B5=D0=BD=D0=B8=D1=8F=F0=9F=A7=9A=F0=9F=8F=BC=E2=80=8D=E2=99=82=EF=B8=8F=F0=9F=8C=9C =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~4,091,173~1~13~394~https://www.youtube.com/watch?v=3Dup1mdp5tydo
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =E2=9C=A8=F0=9F=A7=9E=E2=80=8D=E2=99=82=EF=B8=8F=D0=92=D0=B4=D1=80=D1=83=D0=B3 =D0=BA=D0=B0=D0=BA =D0=B2 =D1=81=D0=BA=D0=B0=D0=B7=D0=BA=D0=B5=F0=9F=A7=9E=E2=80=8D=E2=99=80=EF=B8=8F=E2=9C=A8 =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~882,478~1~13~394~https://www.youtube.com/watch?v=3DSNVl7BTh-Ro
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =E2=98=81=EF=B8=8F=E2=98=80=EF=B8=8F=D0=9D=D0=B0 =D1=81=D0=B2=D0=B5=D0=B6=D0=B5=D0=BC =D0=B2=D0=BE=D0=B7=D0=B4=D1=83=D1=85=D0=B5=E2=98=80=EF=B8=8F=E2=98=81=EF=B8=8F =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~4,198,456~1~13~394~https://www.youtube.com/watch?v=3DpwlOU8FZ1Yc
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=90=B7 =D0=A3=D1=87=D0=B8=D1=82=D0=B5=D0=BB=D1=8C =D1=82=D0=B0=D0=BD=D1=86=D0=B5=D0=B2 =F0=9F=A9=B0 =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA 33 =F0=9F=8E=AC 30 =D0=BC=D0=B8=D0=BD=D1=83=D1=82 =D1=81=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9~1,326,639~1~13~394~https://www.youtube.com/watch?v=3DRAZ58RSDCzQ
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=90=BB=F0=9F=8C=BC=D0=92=D0=B5=D0=BD=D0=BE=D0=BA =D0=B8=D0=B7 =D0=BE=D0=B4=D1=83=D0=B2=D0=B0=D0=BD=D1=87=D0=B8=D0=BA=D0=BE=D0=B2 (=D1=81=D0=B5=D1=80=D0=B8=D1=8F 96)=F0=9F=8C=BF Masha and the Bear 2022~29,375,990~1~13~394~https://www.youtube.com/watch?v=3DBlOXiHTjIlk
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C 2022 =F0=9F=90=BB=F0=9F=8C=BC=D0=92=D0=B5=D0=BD=D0=BE=D0=BA =D0=B8=D0=B7 =D0=BE=D0=B4=D1=83=D0=B2=D0=B0=D0=BD=D1=87=D0=B8=D0=BA=D0=BE=D0=B2 (=D0=A2=D1=80=D0=B5=D0=B9=D0=BB=D0=B5=D1=80)=F0=9F=8C=BF =D0=9D=D0=BE=D0=B2=D0=B0=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D1=8F 28 =D0=B0=D0=BF=D1=80=D0=B5=D0=BB=D1=8F!~1,228,390~1~13~394~https://www.youtube.com/watch?v=3DWUHKcukfWug
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8D=83=F0=9F=A7=B8 =D0=A1=D0=BA=D0=B0=D0=B6=D0=B8-=D0=BA=D0=B0, =D0=9C=D0=B8=D1=88=D0=BA=D0=B0... =F0=9F=A7=B8=F0=9F=8D=83=D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~1,334,987~1~13~394~https://www.youtube.com/watch?v=3D37S36syWCKY
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=92=A5 =D0=9D=D0=9E=D0=92=D0=90=D0=AF =D0=A1=D0=95=D0=A0=D0=98=D0=AF! =F0=9F=92=A5  =D0=9C=D0=B0=D0=BA=D0=B0=D1=80=D0=BE=D0=BD=D1=8B =D0=BF=D0=BE-=D1=84=D0=BB=D0=BE=D1=82=D1=81=D0=BA=D0=B8 =F0=9F=91=A9=F0=9F=8F=BC=E2=80=8D=F0=9F=8D=B3=F0=9F=8D=9D =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83~20,243,196~1~13~394~https://www.youtube.com/watch?v=3DdTlW8LmC6IU
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=94 =D0=90 =D0=BD=D1=83-=D0=BA=D0=B0, =D1=83=D0=B3=D0=B0=D0=B4=D0=B0=D0=B9-=D0=BA=D0=B0!=F0=9F=91=A9=F0=9F=8F=BC=E2=80=8D=E2=9A=95=EF=B8=8F=F0=9F=8F=A5=D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~1,791,178~1~13~394~https://www.youtube.com/watch?v=3D4-QMXuJdbI0
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=AA=F0=9F=90=92 =D0=A8=D0=B0=D0=BB=D0=BE=D1=81=D1=82=D0=B8 =D0=B4=D0=B0 =D1=80=D0=B0=D0=B4=D0=BE=D1=81=D1=82=D0=B8 =F0=9F=A4=AA=F0=9F=90=92 =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BB=D1=83=D1=87=D1=88=D0=B8=D1=85 =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC 1 =D1=87=D0=B0=D1=81 =E2=8F=B0~15,899,238~1~13~394~https://www.youtube.com/watch?v=3DlS43WSlhvHY
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =E2=9C=A8=F0=9F=8C=9D =D0=9F=D0=BE=D1=80=D0=B0 =D0=B8 =D0=BE=D1=82=D0=B4=D0=BE=D1=85=D0=BD=D1=83=D1=82=D1=8C =F0=9F=8C=9A=E2=9C=A8=D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~3,135,631~1~13~394~https://www.youtube.com/watch?v=3DPk5VZboSUbQ
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=92=AB =D0=9D=D0=B0 =D0=BA=D1=80=D1=83=D0=B3=D0=B8 =D1=81=D0=B2=D0=BE=D1=8F =F0=9F=92=AB =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA 32 =F0=9F=8E=AC  30 =D0=BC=D0=B8=D0=BD=D1=83=D1=82 =D1=81=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9~3,773,719~1~13~394~https://www.youtube.com/watch?v=3DOc_hfrMnIEY
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=91=A9=F0=9F=8F=BC=E2=80=8D=F0=9F=8D=B3 =D0=9C=D0=B0=D0=BA=D0=B0=D1=80=D0=BE=D0=BD=D1=8B =D0=BF=D0=BE-=D1=84=D0=BB=D0=BE=D1=82=D1=81=D0=BA=D0=B8 =F0=9F=8D=9D(=D1=81=D0=B5=D1=80=D0=B8=D1=8F 92)=F0=9F=90=BB Masha and the Bear 2022~51,243,633~1~13~394~https://www.youtube.com/watch?v=3D6KHI8ckIgGY
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C 2022 =F0=9F=91=A9=F0=9F=8F=BC=E2=80=8D=F0=9F=8D=B3=F0=9F=8D=9D =D0=9C=D0=B0=D0=BA=D0=B0=D1=80=D0=BE=D0=BD=D1=8B =D0=BF=D0=BE-=D1=84=D0=BB=D0=BE=D1=82=D1=81=D0=BA=D0=B8  (=D0=A2=D1=80=D0=B5=D0=B9=D0=BB=D0=B5=D1=80)=F0=9F=98=8B =D0=9D=D0=BE=D0=B2=D0=B0=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D1=8F 31 =D0=BC=D0=B0=D1=80=D1=82=D0=B0!~911,928~1~13~394~https://www.youtube.com/watch?v=3DPcb6Ubiy0yg
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8C=BC=F0=9F=8C=BE =D0=9A=D0=BE=D0=B3=D0=B4=D0=B0 =D1=83=D0=B6=D0=B5 =D0=BA=D0=B0=D0=BD=D0=B8=D0=BA=D1=83=D0=BB=D1=8B? =F0=9F=8C=BC=F0=9F=8C=BE=D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~4,929,952~1~13~394~https://www.youtube.com/watch?v=3DSNipbVJpGZs
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=8E=B5=F0=9F=8E=B9  =D0=94=D0=BE=D0=B1=D1=80=D1=8B=D0=B5 =D0=BF=D0=B5=D1=81=D0=B5=D0=BD=D0=BA=D0=B8 =D0=B4=D0=BB=D1=8F =D0=BC=D0=B0=D0=BB=D1=8B=D1=88=D0=B5=D0=B9 =F0=9F=98=97=F0=9F=8E=B6 =D0=9F=D0=B5=D1=81=D0=B5=D0=BD=D0=BA=D0=B8 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83~3,357,031~1~13~394~https://www.youtube.com/watch?v=3DCylQijTFrxY
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=A1 =D0=A6=D0=B8=D1=80=D0=BA, =D0=B4=D0=B0 =D0=B8 =D1=82=D0=BE=D0=BB=D1=8C=D0=BA=D0=BE=F0=9F=A4=A1  =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA 31 =F0=9F=8E=AC  30 =D0=BC=D0=B8=D0=BD=D1=83=D1=82 =D1=81=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9~2,009,716~1~13~394~https://www.youtube.com/watch?v=3DHfHO4galZ60
=D0=9C=D0=B0=D1=88=D0=B0  =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=92=A5 =D0=9D=D0=9E=D0=92=D0=90=D0=AF =D0=A1=D0=95=D0=A0=D0=98=D0=AF! =F0=9F=92=A5 =D0=A2=D1=83=D1=88=D0=B8=D1=82=D0=B5, =D0=BD=D0=B5 =D1=82=D1=83=D1=88=D0=B8=D1=82=D0=B5 =F0=9F=94=A5=F0=9F=9A=92 =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D0=BC=D1=83=D0=BB=D1=8C=D1=82=D0=B8=D0=BA=D0=BE=D0=B2 =D0=B4=D0=BB=D1=8F =D0=B4=D0=B5=D1=82=D0=B5=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83~63,939,412~1~13~394~https://www.youtube.com/watch?v=3DkmF9zHqogD8
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =E2=98=BA=EF=B8=8F=F0=9F=98=8D =D0=A1=D0=B5=D1=80=D0=B8=D0=B8 =D0=B4=D0=BB=D1=8F =D1=81=D0=B0=D0=BC=D1=8B=D1=85 =D0=BC=D0=B0=D0=BB=D0=B5=D0=BD=D1=8C=D0=BA=D0=B8=D1=85 =E2=98=BA=EF=B8=8F=F0=9F=98=8D =D0=A1=D0=B1=D0=BE=D1=80=D0=BD=D0=B8=D0=BA =D0=BB=D1=83=D1=87=D1=88=D0=B8=D1=85 =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC 1 =D1=87=D0=B0=D1=81 =E2=8F=B0~18,532,439~1~13~394~https://www.youtube.com/watch?v=3DSCGoCxX_DXE
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=A9 =D0=A2=D0=B0=D0=BA=D0=B8=D0=B5 =D1=80=D0=B0=D0=B7=D0=BD=D1=8B=D0=B5 =D0=B4=D0=B5=D0=B2=D1=87=D0=BE=D0=BD=D0=BA=D0=B8 =F0=9F=A4=A9 =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~2,718,259~1~13~394~https://www.youtube.com/watch?v=3D4Uuqqh9lAQ8
=D0=9C=D0=B0=D1=88=D0=B0 =D0=B8 =D0=9C=D0=B5=D0=B4=D0=B2=D0=B5=D0=B4=D1=8C =F0=9F=A4=A9=F0=9F=92=AA  =D0=9C=D0=B0=D0=BB=D0=B5=D0=BD=D1=8C=D0=BA=D0=B8=D0=B5 =D0=B3=D0=B5=D1=80=D0=BE=D0=B8=D0=BD=D0=B8 =F0=9F=A4=A9=F0=9F=92=AA =D0=9A=D0=BE=D0=BB=D0=BB=D0=B5=D0=BA=D1=86=D0=B8=D1=8F =D1=81=D0=B5=D1=80=D0=B8=D0=B9 =D0=BF=D1=80=D0=BE =D0=9C=D0=B0=D1=88=D1=83 =F0=9F=8E=AC~4,149,746~1~13~394~https://www.youtube.com/watch?v=3DI1_pR_C1czg
